name,musicbrainz_artist_id,degree_centrality_top10_yearly,degree_centrality_firstsong_yearly,degree_centrality_top10_rolling5,degree_centrality_firstsong_rolling5,closeness_centrality_top10_yearly,closeness_centrality_firstsong_yearly,closeness_centrality_top10_rolling5,closeness_centrality_firstsong_rolling5,harmonic_closeness_centrality_top10_yearly,harmonic_closeness_centrality_firstsong_yearly,harmonic_closeness_centrality_top10_rolling5,harmonic_closeness_centrality_firstsong_rolling5,betweenness_centrality_top10_yearly,betweenness_centrality_firstsong_yearly,betweenness_centrality_top10_rolling5,betweenness_centrality_firstsong_rolling5,eigenvector_centrality_top10_yearly,eigenvector_centrality_firstsong_yearly,eigenvector_centrality_top10_rolling5,eigenvector_centrality_firstsong_rolling5,power_of_connected_artists_top10_yearly,power_of_connected_artists_firstsong_yearly,power_of_connected_artists_top10_rolling5,power_of_connected_artists_firstsong_rolling5
!!! (chk chk chk),,,,,,,,,,,,,,,,,,,,,,,,,
"""groove"" holmes",,,,,,,,,,,,,,,,,,,,,,,,,
"""little"" jimmy dickens",,,,,,,,,,,,,,,,,,,,,,,,,
"""pookie"" hudson",232958.0,,,,,,,,,,,,,,,,,,,,,,,,
"""weird al"" yankovic",,,,,,,,,,,,,,,,,,,,,,,,,
$not,1820772.0,,0.000591715976331361,,0.00042684878881656173,,0.0011834319526627217,,0.12419336006202228,,5.2,,1229.5238317238493,,5.920662077467687e-07,,0.00015452435000734373,,9.544002844936487e-19,,1.0958044258218546e-05,,,,
$uicideboy$,1242195.0,,,,0.00040261701056869655,,,,0.14065784605695175,,,,1489.7143217893995,,,,0.0007459393372940564,,,,1.1145281090210997e-05,,,,93.0
$uicideboy$ x germ,,,,,,,,,,,,,,,,,,,,,,,,,
& cardi b or nas,,,,,,,,,,,,,,,,,,,,,,,,,
& jack harlow,,,,,,,,,,,,,,,,,,,,,,,,,
& johnny cash,,,,,,,,,,,,,,,,,,,,,,,,,
& mystikal,,,,,,,,,,,,,,,,,,,,,,,,,
& sam dew,,,,,,,,,,,,,,,,,,,,,,,,,
& youngboy never broke again,,,,,,,,,,,,,,,,,,,,,,,,,
'68,2698113.0,,,,,,,,,,,,,,,,,,,,,,,,
'n sync,,,,,,,,,,,,,,,,,,,,,,,,,
'til tuesday,,,,,,,,,,,,,,,,,,,,,,,,,
'weird al' yankovic,,,,,,,,,,,,,,,,,,,,,,,,,
(+44),,,,,,,,,,,,,,,,,,,,,,,,,
(g)i-dle,,,,,,,,,,,,,,,,,,,,,,,,,
(hed) p.e.,,,,,,,,,,,,,,,,,,,,,,,,,
(hed) planet earth,,,,,,,,,,,,,,,,,,,,,,,,,
(the preacher) bobby womack,,,,,,,,,,,,,,,,,,,,,,,,,
*nsync,2261.0,,,,,,,,,,,,,,,,,,,,,,,,
...and you will know us by the trail of dead,,,,,,,,,,,,,,,,,,,,,,,,,
david cook,1320768.0,,,,,,,,,,,,,,,,,,,,,,,,
david crosby,3517.0,,,,,,,,,,,,,,,,,,,,,,,,
david crosby/graham nash,,,,,,,,,,,,,,,,,,,,,,,,,
david cross,296081.0,,,,,,,,,,,,,,,,,,,,,,,,
david crowder band,44096.0,,,,,,,,,,,,,,,,,,,,,,,,
david dundas,34589.0,,,,,,,,,,,,,,,,,,,,,,,,
david essex,180220.0,,,,,,,,,,,,,,,,,,,,,,,,
david foster,41326.0,,,,,,,,,,,,,,,,,,,,,,,,
david garrett,196978.0,,,,,,,,,,,,,,,,,,,,,,,,
david gates,2441643.0,,,,,,,,,,,,,,,,,,,,,,,,
david geddes,89379.0,,,,,,,,,,,,,,,,,,,,,,,,
david gilmour,2532.0,,,,,,,,,,,,,,,,,,,,,,,,
david glasper,809076.0,,,,,,,,,,,,,,,,,,,,,,,,
david gray,1770.0,,,,,,,,,,,,,,,,,,,,,,,,
david grisman,49584.0,,,,,,,,,,,,,,,,,,,,,,,,
david guetta,30471.0,0.00909090909090909,0.004340277777777778,0.0038360105490290097,0.0027707808564231737,0.03603225935241745,0.004340277777777778,0.09993764071283719,0.06757981833447828,55.32619047619057,5.0,483.7603646353724,300.42582164567415,0.004695893926861668,5.217383434694469e-06,0.013611400807336005,0.0030004936532652304,3.281000239624758e-88,1.1574780456876794e-15,1.7705206601427715e-05,1.4549636217796382e-08,482.0,,482.0,
david hallyday,36920.0,,,,,,,,,,,,,,,,,,,,,,,,
david helfgott,99714.0,,,,,,,,,,,,,,,,,,,,,,,,
david hill,177385.0,,,,,,,,,,,,,,,,,,,,,,,,
david houston,52693.0,,,,,,,,,,,,,,,,,,,,,,,,
david hudson,39719.0,,,,,,,,,,,,,,,,,,,,,,,,
david johansen,56643.0,,,,,,,,,,,,,,,,,,,,,,,,
david jones,1679303.0,,,,,,,,,,,,,,,,,,,,,,,,
david kersh,67839.0,,,,,,,,,,,,,,,,,,,,,,,,
david kushner,2284566.0,,,,,,,,,,,,,,,,,,,,,,,,
david laflamme,328089.0,,,,,,,,,,,,,,,,,,,,,,,,
david lanz,31802.0,,,,,,,,,,,,,,,,,,,,,,,,
david lanz & paul speer,1127919.0,,,,,,,,,,,,,,,,,,,,,,,,
david lasley,288761.0,,,,,,,,,,,,,,,,,,,,,,,,
david lee murphy,44494.0,,,,,,,,,,,,,,,,,,,,,,,,
david lee roth,1940.0,,,,,,,,,,,,,,,,,,,,,,,,
david lindley,114682.0,,,,,,,,,,,,,,,,,,,,,,,,
david lindley & el rayo-x,1370044.0,,,,,,,,,,,,,,,,,,,,,,,,
david matthews,2210847.0,,,,,,,,,,,,,,,,,,,,,,,,
david nail,363639.0,,,,,,,,,,,,,,,,,,,,,,,,
david naughton,175328.0,,,,,,,,,,,,,,,,,,,,,,,,
david oliver,3004408.0,,,,,,,,,,,,,,,,,,,,,,,,
david pack,283298.0,,,,,,,,,,,,,,,,,,,,,,,,
david peaston,112187.0,,,,,,,,,,,,,,,,,,,,,,,,
david peel & the lower east side,45695.0,,,,,,,,,,,,,,,,,,,,,,,,
david phelps,86942.0,,,,,,,,,,,,,,,,,,,,,,,,
david porter,1372689.0,,,,,,,,,,,,,,,,,,,,,,,,
david rose,1667253.0,,,,,,,,,,,,,,,,,,,,,,,,
david ruffin,42510.0,,,,,,,,,,,,,,,,,,,,,,,,
david sanborn,9842.0,,,,0.0008169934640522876,,,,0.09712010997937505,,,,255.18823398822954,,,,0.0,,,,1.8261469309771038e-05,,,,100.0
david seville,37902.0,,,,,,,,,,,,,,,,,,,,,,,,
david soul,3052427.0,,,,,,,,,,,,,,,,,,,,,,,,
david t walker,200655.0,,,,,,,,,,,,,,,,,,,,,,,,
david thorne,1825616.0,,,,,,,,,,,,,,,,,,,,,,,,
david waxman,271601.0,,,,,,,,,,,,,,,,,,,,,,,,
david werner,688575.0,,,,,,,,,,,,,,,,,,,,,,,,
david wilcox,1504276.0,,,,,,,,,,,,,,,,,,,,,,,,
david wingo,932146.0,,,,,,,,,,,,,,,,,,,,,,,,
david),,,,,,,,,,,,,,,,,,,,,,,,,
davido,1066705.0,,,,,,,,,,,,,,,,,,,,,,,,
davido & lojay,,,,,,,,,,,,,,,,,,,,,,,,,
davie allan,204556.0,,,,,,,,,,,,,,,,,,,,,,,,
davina,59693.0,,,,,,,,,,,,,,,,,,,,,,,,
davy jones,972762.0,,,,,,,,,,,,,,,,,,,,,,,,
dawes,347342.0,,,,,,,,,,,,,,,,,,,,,,,,
dawin,1204451.0,,,,,,,,,,,,,,,,,,,,,,,,
dawn,1417549.0,,,,,,,,,,,,,,,,,,,,,,,,
dawn penn,9568.0,,,,,,,,,,,,,,,,,,,,,,,,
dawn richard,501955.0,,,,,,,,,,,,,,,,,,,,,,,,
day26,510367.0,,,,,,,,,,,,,,,,,,,,,,,,
daya,1279068.0,0.004267425320056899,,0.0013966480446927375,,0.08548130856783055,,0.11841450584617426,,200.5932900432888,,859.887608225097,,0.002425322363359167,,0.00043599707596001305,,0.0006859841149615081,,0.005218749814695073,,571.5,,571.5,
daybreak,1251677.0,,,,,,,,,,,,,,,,,,,,,,,,
daylight,1885702.0,,,,,,,,,,,,,,,,,,,,,,,,
daylyt & ab-soul,,,,,,,,,,,,,,,,,,,,,,,,,
days of the new,2543.0,,,,,,,,,,,,,,,,,,,,,,,,
dayseeker,1218930.0,,,,,,,,,,,,,,,,,,,,,,,,
dayshell,1049244.0,,,,,,,,,,,,,,,,,,,,,,,,
dayton,91648.0,,,,,,,,,,,,,,,,,,,,,,,,
daz,1465768.0,,,,,,,,,,,,,,,,,,,,,,,,
daz dillinger,138292.0,,,,,,,,,,,,,,,,,,,,,,,,
daze,2381459.0,,,,,,,,,,,,,,,,,,,,,,,,
dazy,2277952.0,0.00034782608695652176,0.00034782608695652176,0.00010336985734959685,0.00010336985734959685,0.00034782608695652176,0.00034782608695652176,0.00010336985734959685,0.00010336985734959685,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.037842423310922e-35,1.037842423310922e-35,2.615026090079897e-29,2.615026090079897e-29,97.0,97.0,97.0,97.0
dazz band,16350.0,,,,,,,,,,,,,,,,,,,,,,,,
dc talk,1709.0,,,,0.0009624639076034648,,,,0.0009624639076034649,,,,3.0,,,,0.0,,,,2.039780851928868e-32,,,,
dcup,736371.0,,0.0007593014426727411,,0.00023121387283236994,,0.0013667425968109338,,0.00041618497109826587,,2.0,,2.0,,0.0,,0.0,,2.1006405516108748e-20,,2.2040702101557955e-43,,,,
ddg,1638055.0,,0.001183431952662722,,0.000746985380428983,,0.0661058186987314,,0.14842403772104687,,241.18229825729532,,1513.528665778709,,0.0013197817643260266,,0.00017484640465783034,,3.18718808882363e-07,,0.0004990147553082429,,193.0,,193.0
de la ghetto,672931.0,,0.0010482180293501049,,0.0073648103309120255,,0.0010482180293501049,,0.16968637038828413,,3.0,,1915.8655122655791,,0.0,,0.005855828972348544,,2.0943350288530977e-52,,0.15125241303082193,,,,494.0
de la soul,164.0,,,,,,,,,,,,,,,,,,,,,,,,
dead boys,282864.0,,,,,,,,,,,,,,,,,,,,,,,,
dead by sunrise,648782.0,,,,,,,,,,,,,,,,,,,,,,,,
dead can dance,992.0,,,,,,,,,,,,,,,,,,,,,,,,
dead cross,1453121.0,,,,,,,,,,,,,,,,,,,,,,,,
dead on,593584.0,,,,,,,,,,,,,,,,,,,,,,,,
dead or alive,351.0,,,,0.0006811989100817438,,,,0.02689389743944249,,,,57.057521815167746,,,,0.0,,,,1.6601784513427305e-11,,,,
dead prez,55592.0,,,,,,,,,,,,,,,,,,,,,,,,
deadeye dick,3096.0,,,,,,,,,,,,,,,,,,,,,,,,
deadmau5,463933.0,,0.0037128712871287127,,0.003124349093938763,,0.05185673243583351,,0.10556623600899598,,98.19761904761937,,588.9980852480951,,0.012520700408886443,,0.012427018668916358,,0.005398714043457813,,0.006886891590700353,,198.0,,198.0
deadsy,45220.0,,,,,,,,,,,,,,,,,,,,,,,,
deafheaven,796758.0,,,,,,,,,,,,,,,,,,,,,,,,
dean & marc,167078.0,,,,,,,,,,,,,,,,,,,,,,,,
dean and jean,98642.0,,,,,,,,,,,,,,,,,,,,,,,,
dean brody,635283.0,,,,,,,,,,,,,,,,,,,,,,,,
dean christie,396738.0,,,,,,,,,,,,,,,,,,,,,,,,
dean friedman,65499.0,,,,,,,,,,,,,,,,,,,,,,,,
dean lewis,1473115.0,,,,,,,,,,,,,,,,,,,,,,,,
dean martin,976.0,,0.004739336492890996,0.0014771048744460858,0.007207207207207207,,0.004739336492890996,0.0033570565328320126,0.067946331129229,,1.0,2.666666666666667,44.99246031746041,,0.0,0.0,0.005240472241194263,,4.339813931803858e-28,3.440630265110957e-20,4.2141405997998684e-05,,,,60.0
dean parrish,121720.0,,,,,,,,,,,,,,,,,,,,,,,,
dean reed,546168.0,,,,,,,,,,,,,,,,,,,,,,,,
deana carter,9383.0,,,,,,,,,,,,,,,,,,,,,,,,
deane hawley,653262.0,,,,,,,,,,,,,,,,,,,,,,,,
deas vail,431588.0,,,,,,,,,,,,,,,,,,,,,,,,
death,10976.0,,,,,,,,,,,,,,,,,,,,,,,,
death angel,21948.0,,,,,,,,,,,,,,,,,,,,,,,,
death cab for cutie,21961.0,,,,,,,,,,,,,,,,,,,,,,,,
death from above 1979,141720.0,,,,,,,,,,,,,,,,,,,,,,,,
death grips,808007.0,,,,,,,,,,,,,,,,,,,,,,,,
debarge,222148.0,0.002105263157894737,,0.0006811989100817438,,0.002105263157894737,,0.0006811989100817438,,1.0,,1.0,,0.0,,0.0,,2.170626805885674e-54,,3.50744833100908e-27,,55.0,,55.0,
debbie campbell,844204.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie dean,254094.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie dovale,191083.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie gibson,2701.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie harry,,,,,,,,,,,,,,,,,,,,,,,,,
debbie jacobs,83551.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie jacobs-rock,,,,,,,,,,,,,,,,,,,,,,,,,
debbie reynolds,1617684.0,,,,,,,,,,,,,,,,,,,,,,,,
debbie rreynolds,,,,,,,,,,,,,,,,,,,,,,,,,
debbie taylor,1542254.0,,,,,,,,,,,,,,,,,,,,,,,,
debby boone,79499.0,0.0029940119760479044,0.0029940119760479044,0.0008841732979664014,0.0008841732979664014,0.0029940119760479044,0.0029940119760479044,0.0008841732979664014,0.0008841732979664014,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.358480312270904e-24,9.358480312270904e-24,2.9679580304848367e-40,2.9679580304848367e-40,,,,
debelah morgan,20785.0,,,,,,,,,,,,,,,,,,,,,,,,
deborah allen,160867.0,,,,0.0007849293563579278,,,,0.011755314903014659,,,,16.96511544011543,,,,0.0,,,,3.419934566898907e-13,,,,99.0
deborah cox,12715.0,,,,,,,,,,,,,,,,,,,,,,,,
deborah harry,35051.0,,,,,,,,,,,,,,,,,,,,,,,,
deborah silver,1410529.0,,,,,,,,,,,,,,,,,,,,,,,,
debra laws,127540.0,,,,,,,,,,,,,,,,,,,,,,,,
decemberadio,420973.0,,,,,,,,,,,,,,,,,,,,,,,,
decyfer down,366816.0,,,,,,,,,,,,,,,,,,,,,,,,
dee clark,48113.0,,,,,,,,,,,,,,,,,,,,,,,,
dee dee bridgewater,35411.0,,,,,,,,,,,,,,,,,,,,,,,,
dee dee sharp,49871.0,0.013157894736842105,0.013157894736842105,0.004213483146067416,0.004213483146067416,0.013157894736842105,0.013157894736842105,0.0044943820224719105,0.0044943820224719105,3.0,3.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0001410572382475948,0.0001410572382475948,4.9880412037510295e-12,4.9880412037510295e-12,199.0,199.0,199.0,199.0
dee dee warwick,121539.0,,,,,,,,,,,,,,,,,,,,,,,,
dee gees / foo fighters,,,,,,,,,,,,,,,,,,,,,,,,,
dee jay and the runaways,,,,,,,,,,,,,,,,,,,,,,,,,
deee-lite,,,,,,,,,,,,,,,,,,,,,,,,,
deep blue something,35563.0,,,,,,,,,,,,,,,,,,,,,,,,
deep forest,2599346.0,,,,,,,,,,,,,,,,,,,,,,,,
deep purple,1587.0,0.0038314176245210726,0.0038314176245210726,0.0012953367875647669,0.0012953367875647669,0.0038314176245210726,0.0038314176245210726,0.0029607698001480384,0.0029607698001480384,1.0,1.0,2.5,2.5,0.0,0.0,0.0,0.0,2.9562682277767025e-110,2.9562682277767025e-110,5.887485673894234e-20,5.887485673894234e-20,96.0,96.0,96.0,96.0
deer tick,472317.0,,,,,,,,,,,,,,,,,,,,,,,,
deerhoof,8076.0,,,,,,,,,,,,,,,,,,,,,,,,
deerhunter,416618.0,,,,,,,,,,,,,,,,,,,,,,,,
def leppard,253.0,,,0.0005543237250554324,0.0015698587127158557,,,0.0005543237250554324,0.0028257456828885397,,,1.0,4.0,,,0.0,0.0,,,1.4750485365376752e-31,1.7064095656775014e-17,,,95.5,95.5
def squad,47511.0,,,,0.00028538812785388126,,,,0.07371689275858767,,,,283.2290515040514,,,,0.0,,,,5.966995135991131e-06,,,,99.0
default,2046204.0,,,,,,,,,,,,,,,,,,,,,,,,
defeater,594736.0,,,,,,,,,,,,,,,,,,,,,,,,
defranco family,,,,,,,,,,,,,,,,,,,,,,,,,
deftones,380.0,,,,,,,,,,,,,,,,,,,,,,,,
degrees of motion,109916.0,,0.0022753128555176336,,0.0008169934640522876,,0.0022753128555176336,,0.0008169934640522876,,2.0,,2.0,,0.0,,0.0,,7.86538275033069e-24,,1.8169915192580094e-40,,,,
dei v,2524949.0,,,,,,,,,,,,,,,,,,,,,,,,
deitrick haddon,133751.0,,,,,,,,,,,,,,,,,,,,,,,,
deitrick haddon's lxw,,,,,,,,,,,,,,,,,,,,,,,,,
dej loaf,1160527.0,,0.001651073197578426,,0.0005388898868331237,,0.056936518209095725,,0.11400258110637213,,116.15003607503651,,705.148126873127,,0.0,,0.0,,6.3196813423736695e-06,,0.01108635032796191,,198.5,,198.5
deja,1903799.0,,,,,,,,,,,,,,,,,,,,,,,,
deja vu,2783324.0,,,,,,,,,,,,,,,,,,,,,,,,
dejohn sisters,,,,,,,,,,,,,,,,,,,,,,,,,
del amitri,1799.0,,,0.0003351206434316354,0.0004791566842357451,,,0.07253320528383242,0.0004791566842357451,,,231.75112387612077,1.0,,,0.0,0.0,,,6.231449149731935e-08,1.0100536292318337e-37,,,99.0,98.0
del reeves,77988.0,,,,,,,,,,,,,,,,,,,,,,,,
del shannon,16171.0,,,,,,,,,,,,,,,,,,,,,,,,
del the funky homosapien,4752.0,,,,,,,,,,,,,,,,,,,,,,,,
delaney,1510167.0,,,,,,,,,,,,,,,,,,,,,,,,
delbert,,,,,,,,,,,,,,,,,,,,,,,,,
delbert mcclinton,22141.0,,,,,,,,,,,,,,,,,,,,,,,,
delegation,2965092.0,,,,,,,,,,,,,,,,,,,,,,,,
delinquent habits,35495.0,,,,,,,,,,,,,,,,,,,,,,,,
delirious?,15856.0,,,,,,,,,,,,,,,,,,,,,,,,
deliverance,679549.0,,,,,,,,,,,,,,,,,,,,,,,,
deliverance/eric weissberg,,,,,,,,,,,,,,,,,,,,,,,,,
della humphrey,203348.0,,,,,,,,,,,,,,,,,,,,,,,,
della reese,36337.0,,,0.0016474464579901153,0.0016474464579901153,,,0.0016474464579901153,0.0016474464579901153,,,1.0,1.0,,,0.0,0.0,,,1.2502053520861597e-29,1.2502053520861597e-29,,,,
delta goodrem,74402.0,,,,,,,,,,,,,,,,,,,,,,,,
delta rae,885758.0,,,,,,,,,,,,,,,,,,,,,,,,
delta spirit,451018.0,,,,,,,,,,,,,,,,,,,,,,,,
deltron 3030,11488.0,,,,,,,,,,,,,,,,,,,,,,,,
deluge,1273528.0,,,,,,,,,,,,,,,,,,,,,,,,
dem franchize boyz,246956.0,0.003418803418803419,,0.0018711574445335472,,0.003418803418803419,,0.06801251794644265,,4.0,,296.3205544455541,,5.136978789673401e-06,,0.002169028842126629,,9.190365188920884e-47,,3.4394926302605474e-09,,287.5,,583.5,
dem jointz,1263850.0,,0.00036656891495601173,,0.00010065425264217414,,0.00036656891495601173,,0.00010065425264217414,,1.0,,1.0,,0.0,,0.0,,9.411452454665397e-65,,2.913539575443473e-216,,,,
demi lovato,527516.0,,,,,,,,,,,,,,,,,,,,,,,,
demis roussos,43364.0,,0.003257328990228013,,0.003568242640499554,,0.003257328990228013,,0.0384497035210159,,1.0,,58.54444109811799,,0.0,,0.00695262520708551,,9.354484002507563e-19,,1.8119225237727943e-11,,,,97.0
demon hunter,63972.0,,,,,,,,,,,,,,,,,,,,,,,,
deniece williams,9385.0,,,0.0007974481658692185,,,,0.0007974481658692185,,,,1.0,,,,0.0,,,,6.600828914347625e-26,,,,96.0,
denine,125006.0,,0.0010845986984815619,,0.0003208213025344883,,0.0010845986984815619,,0.0003208213025344883,,1.0,,1.0,,0.0,,0.0,,1.1236195049797824e-34,,1.8551698776071754e-44,,,,
denis leary,3204.0,,,,,,,,,,,,,,,,,,,,,,,,
denise lasalle,130558.0,,,,,,,,,,,,,,,,,,,,,,,,
denise lopez,109248.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis coffey,114765.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis coffey & the detroit guitar band,130561.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis deyoung,85371.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis edwards,1025706.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis lloyd,1472176.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis weaver,2642239.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis wilson,1139406.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis yost,123663.0,,,,,,,,,,,,,,,,,,,,,,,,
dennis yost and the classics iv,,,,,,,,,,,,,,,,,,,,,,,,,
denny reed,396733.0,,,,,,,,,,,,,,,,,,,,,,,,
denzel curry,929841.0,,,,,,,,,,,,,,,,,,,,,,,,
deodato,,,,,,,,,,,,,,,,,,,,,,,,,
deon estus,150100.0,,,0.0005184033177812338,0.0005184033177812338,,,0.0005184033177812338,0.0005184033177812338,,,1.0,1.0,,,0.0,0.0,,,3.926302833263987e-36,3.926302833263987e-36,,,,
deon jackson,2750088.0,,,,,,,,,,,,,,,,,,,,,,,,
deon kipping,938199.0,,,,,,,,,,,,,,,,,,,,,,,,
department of eagles,161992.0,,,,,,,,,,,,,,,,,,,,,,,,
depeche mode,317.0,0.0013698630136986301,,0.0014374700527072354,0.0013623978201634877,0.0013698630136986301,,0.002190430556506263,0.0013623978201634877,1.0,,5.333333333333333,2.0,0.0,,5.755393039410752e-06,1.3642552132380119e-06,1.754169625608728e-29,,3.0152540784547534e-28,1.7482319030249186e-24,,,98.0,
derek,414113.0,,,,,,,,,,,,,,,,,,,,,,,,
derek & the dominos,,,,,,,,,,,,,,,,,,,,,,,,,
derek martin,67999.0,,,,0.0013736263736263737,,,,0.0013736263736263737,,,,1.0,,,,0.0,,,,4.208871303281348e-25,,,,
derek minor,929710.0,,,,,,,,,,,,,,,,,,,,,,,,
derek webb,59570.0,,,,,,,,,,,,,,,,,,,,,,,,
derez de'shon,,,,,,,,,,,,,,,,,,,,,,,,,
dermot kennedy,1525242.0,,,,,,,,,,,,,,,,,,,,,,,,
derringer,191187.0,,,,,,,,,,,,,,,,,,,,,,,,
deryl dodd,37478.0,,,,,,,,,,,,,,,,,,,,,,,,
des'ree,,,,,,,,,,,,,,,,,,,,,,,,,
desaparecidos,871078.0,,,,,,,,,,,,,,,,,,,,,,,,
descemer bueno & gente de zona,,,,,,,,,,,,,,,,,,,,,,,,,
"descemer bueno, zion & lennox or sean paul",,,,,,,,,,,,,,,,,,,,,,,,,
descendants 2 cast,,,,,,,,,,,,,,,,,,,,,,,,,
descendents,2164.0,,,,,,,,,,,,,,,,,,,,,,,,
desert sessions,80456.0,,,,,,,,,,,,,,,,,,,,,,,,
desiigner,1327733.0,0.000948316737790422,0.000948316737790422,0.00031036623215394165,0.00031036623215394165,0.09352173225857437,0.09352173225857437,0.12232483561012442,0.12232483561012442,216.25079365079216,216.25079365079216,906.809804084807,906.809804084807,0.0,0.0,0.0,0.0,0.001027836157402692,0.001027836157402692,0.011063498157921915,0.011063498157921915,195.5,195.5,195.5,195.5
desmond child,173157.0,,,,,,,,,,,,,,,,,,,,,,,,
desmond child and rouge,,,,,,,,,,,,,,,,,,,,,,,,,
desmond dekker and the aces,,,,,,,,,,,,,,,,,,,,,,,,,
desperation band,527819.0,,,,,,,,,,,,,,,,,,,,,,,,
despised icon,231278.0,,,,,,,,,,,,,,,,,,,,,,,,
dessa,242207.0,,,,,,,,,,,,,,,,,,,,,,,,
destiny's child,468.0,,,,,,,,,,,,,,,,,,,,,,,,
destroy lonely,2098607.0,,,,,,,,,,,,,,,,,,,,,,,,
destroy rebuild until god shows,808429.0,,,,,,,,,,,,,,,,,,,,,,,,
destroyer,90283.0,,,,,,,,,,,,,,,,,,,,,,,,
detail,848243.0,,0.0006188118811881188,,0.00020828993959591752,,0.05427775458268719,,0.10109069228429178,,102.00876623376637,,554.0160617160707,,0.0,,0.0,,0.028087953065721195,,0.016179978033484664,,99.0,,99.0
detective,1666134.0,,,,,,,,,,,,,,,,,,,,,,,,
dethklok,385641.0,,,,,,,,,,,,,,,,,,,,,,,,
detroit,262590.0,,,,,,,,,,,,,,,,,,,,,,,,
detroit emeralds,20134.0,,,,,,,,,,,,,,,,,,,,,,,,
deuce,1431974.0,,,,,,,,,,,,,,,,,,,,,,,,
dev,773065.0,,0.0007593014426727411,,0.00023121387283236994,,0.0007593014426727411,,0.00023121387283236994,,1.0,,1.0,,0.0,,0.0,,1.2324598114808445e-24,,3.4508787763008498e-50,,,,
devadip carlos santana,,,,,,,,,,,,,,,,,,,,,,,,,
devendra banhart,80038.0,,,,,,,,,,,,,,,,,,,,,,,,
device,830469.0,,,,,,,,,,,,,,,,,,,,,,,,
devil you know,,,,,,,,,,,,,,,,,,,,,,,,,
devildriver,111228.0,,,,,,,,,,,,,,,,,,,,,,,,
devin dawson,1469129.0,,,,,,,,,,,,,,,,,,,,,,,,
devin the dude,52512.0,,,,,,,,,,,,,,,,,,,,,,,,
devin townsend,34759.0,,,,,,,,,,,,,,,,,,,,,,,,
devo,1166.0,,,,,,,,,,,,,,,,,,,,,,,,
devone,,,,,,,,,,,,,,,,,,,,,,,,,
devotchka,2415773.0,,,,,,,,,,,,,,,,,,,,,,,,
devvon terrell,1129242.0,,,,,,,,,,,,,,,,,,,,,,,,
dewayne woods,440737.0,,,,,,,,,,,,,,,,,,,,,,,,
dexter wansel,130085.0,,,,,,,,,,,,,,,,,,,,,,,,
dexys midnight runners,9017.0,,,0.0015698587127158557,0.0015698587127158557,,,0.0015698587127158557,0.0015698587127158557,,,2.0,2.0,,,0.0,0.0,,,1.5772875532907842e-22,1.5772875532907842e-22,,,,
dez,2838810.0,,,,,,,,,,,,,,,,,,,,,,,,
df dub,123169.0,,,,,,,,,,,,,,,,,,,,,,,,
dfc,1294109.0,,,,,,,,,,,,,,,,,,,,,,,,
dharohar project,741945.0,,,,,,,,,,,,,,,,,,,,,,,,
dia frampton,808633.0,,0.0006906077348066298,,0.000223463687150838,,0.0006906077348066298,,0.000223463687150838,,1.0,,1.0,,0.0,,0.0,,4.6201269580575215e-38,,0.0,,96.5,,96.5
diamond reo,1157377.0,,,,,,,,,,,,,,,,,,,,,,,,
diamond rio,2353.0,,,,,,,,,,,,,,,,,,,,,,,,
diana degarmo,154503.0,,,,,,,,,,,,,,,,,,,,,,,,
diana king,2498467.0,,,,,,,,,,,,,,,,,,,,,,,,
diana krall,9068.0,,,,,,,,,,,,,,,,,,,,,,,,
diana reyes,1259536.0,,,,,,,,,,,,,,,,,,,,,,,,
diana ross,9386.0,,,,,,,,,,,,,,,,,,,,,,,,
diana williams,2096259.0,,,,,,,,,,,,,,,,,,,,,,,,
diane birch,394950.0,,,,,,,,,,,,,,,,,,,,,,,,
diane guerrero,2271019.0,0.001391304347826087,0.001391304347826087,0.0004134794293983874,0.0004134794293983874,0.0026719367588932804,0.0026719367588932804,0.0016613012788328067,0.0016613012788328067,8.5,8.5,17.0,17.0,0.0,0.0,0.0,0.0,3.4127962146359757e-11,3.4127962146359757e-11,2.6527453487382392e-17,2.6527453487382392e-17,400.0,400.0,400.0,400.0
diane kolby,652858.0,,,,,,,,,,,,,,,,,,,,,,,,
diane maxwell,2177264.0,,,,,,,,,,,,,,,,,,,,,,,,
diane ray,2974253.0,,,,,,,,,,,,,,,,,,,,,,,,
diane renay,85533.0,,,,,,,,,,,,,,,,,,,,,,,,
diane schuur,30313.0,,,,,,,,,,,,,,,,,,,,,,,,
dianne reeves,20966.0,,,,,,,,,,,,,,,,,,,,,,,,
