artist_a,artist_b
1539,410549
42495,920344
32415,130808
16172,104800
32415,88503
42495,1008761
4510,147449
12299,48419
10410,44946
16172,54974
9113,41994
16172,242942
3467,43364
3467,39678
2553,419050
32415,64981
12077,36015
1621,33387
5269,1971111
2795,40569
813,193396
249403,296972
2637,31129
21063,96186
42495,1600777
42495,405367
2628,342067
21416,2811934
70,21720
71102,200969
32415,1017157
23,9262
42495,382254
41073,1434928
20,1329488
2107,22494
4510,32415
12230,365470
340,105395
9758,37468
12600,46088
4510,30134
32415,414267
9385,15102
3417,183776
3574,5039
5032,12077
310,10519
42495,358570
340,194895
32415,391067
4510,30463
4510,136975
3331,185442
52228,225754
1132,9655
12299,52610
3527,9113
32415,236202
42495,827385
104554,271132
42495,351068
104554,963215
104554,1509614
104554,1722682
983,44815
44815,911616
387,2396262
44815,279354
4531,133958
4473,417857
23342,479842
1645,123916
87734,166340
4473,412253
31747,934839
2461,546003
42495,122486
2461,22292
23342,842285
113121,1835781
23342,886682
3527,41994
42495,342518
23819,34850
4510,54733
1655,318799
52228,218716
12077,240659
1644,9152
38298,45143
387,72678
1658,9113
42495,342142
105832,2422397
42495,345270
21829,2811934
2210,733154
393,9158
23921,24088
99,179186
4510,52610
42495,740915
42495,631480
42495,639692
8807,161269
81946,276929
1539,570076
1343,2121
393,2784
1671,10410
938,48504
21416,21829
6083,72678
42495,360800
23920,78000
3331,379347
42495,48141
42495,50527
20691,23412
387,1180514
11374,216280
964,1111515
71102,271226
45541,159400
4696,33318
6083,131816
10081,48419
4510,728110
42495,242648
6083,43395
1658,2642
42495,50817
62148,1179148
1812,111563
2651,63160
12299,224030
1812,138189
3333,105395
45764,46465
57550,69457
6083,2811934
1641,3825
20894,194554
2990,187612
14266,35049
1655,31747
4021,189169
10081,241697
114474,349133
9113,9213
32989,168144
825,51099
14266,1795526
4510,342142
12299,88503
12069,69048
42495,47881
1786,64940
23678,631826
4021,190235
23678,740375
20894,2043599
114474,278722
5040,2143525
825,2650
813,521338
2461,271131
99,271131
35049,1795526
20894,23462
14266,30049
10410,318799
37740,75554
32415,391022
1419,11636
32415,391025
32415,391024
32415,391023
1671,318799
1710,623205
340,233292
42495,516109
41073,382372
1352,777117
2502,212280
8807,255660
2502,130808
2642,9113
32415,346366
2502,256357
211559,389808
3417,261245
32415,260279
2502,232028
10790,307038
41073,382380
962,1658182
1421,38185
32415,388921
99,168936
2494,136877
32415,42495
4510,425186
6083,1180514
23569,201857
20894,57548
283961,367047
39197,66947
1655,10410
20894,105324
114474,444313
43394,43396
66927,96154
32415,444369
89780,103770
14266,59391
42495,276195
12299,133070
1788,54324
12299,149949
10081,85221
23569,467232
42495,274703
177385,402986
10946,49594
12299,132084
114474,147046
70,2784
137349,3007090
108791,609237
193396,521338
42495,686290
42495,238346
12100,151481
1515,148355
38813,246172
71102,772156
387,1812
1517,529390
71102,772151
138,3415
40327,63353
42495,92876
1051,71102
123,236
379,2396262
42495,51895
2651,135006
11584,47942
12299,510544
72678,2396262
1743,844751
52672,901084
11558,97734
48504,248350
31747,100962
1051,411033
34990,1636946
1812,3533
20,9152
39116,99670
71102,284066
71102,279441
956,2603
142,1460
926,62791
42495,69935
7259,1800959
5032,240659
2651,1659622
123,8152
6083,2396262
1460,38374
188309,457992
1517,531879
7259,293016
20,334675
10144,39431
3333,233292
3333,194895
71102,772152
38813,442016
1117,38298
33945,232171
10356,63862
33544,64276
12299,495611
38813,47942
38813,64735
15689,83885
15667,1991909
23678,274289
379,72678
4324,81539
99,43683
35021,38813
35021,47942
1054,88616
4508,5374
1660,9113
6083,21829
6080,1180514
48504,214266
817,132348
1929,1297073
6242,108165
35021,442016
52672,2223878
52672,2223880
318799,792047
6664,177834
35021,246172
23678,366769
43364,599671
16513,475118
6080,2396262
23678,346369
17,11050
35021,64735
42495,49247
1037,1743768
817,5006
42372,492987
1660,41994
12299,259642
2461,9414
1801,10184
1051,48141
11584,35021
1658,9213
11584,246172
11584,38813
123,9010
11584,64735
150335,853536
251555,901417
11584,14266
33634,419866
37740,1211528
71102,561899
1626,67633
2121,105324
2121,107517
6083,21416
8152,55755
1,44815
8152,30912
8152,15102
8152,9385
3417,4293
23569,124244
138,231
938,98695
532,210445
24089,261862
481,9987
10440,23936
123,2043599
2461,190235
12299,391494
123,15102
36808,1224445
31429,442250
34187,59521
123,20894
2810,104167
23462,57548
99,2461
37740,1708700
4473,23034
123,105324
1617,40948
4473,21361
196,2811934
1645,2807
49550,49774
46549,1988453
37740,422310
151,1270768
71102,411033
4473,23395
4473,23385
43394,45650
99,4508
985,277374
42495,113567
2990,1638416
71102,963254
37740,605119
14758,68619
84734,188690
18,1672
2990,75544
14870,33387
5196,455191
239545,247502
3333,581559
37415,2735384
11584,442016
379,6083
379,6080
151772,1161553
9596,118505
1037,242994
379,387
71102,539875
42424,53967
3648,31442
43390,172584
15074,305398
3248,34106
1644,45721
2461,21361
123,415502
123,220731
89,812288
40224,114694
42495,163969
34317,162773
196,6083
12299,404497
2810,37468
340,581559
71102,778296
123,9385
48909,65555
23678,24517
104476,208884
385,680390
3444,244199
938,3533
46415,1561163
1621,14870
33318,1692862
42495,440635
46415,129815
12076,142750
2863,3533
817,341754
10151,34942
1536,31044
99,1076596
9213,147894
38151,230376
4473,75554
33363,471226
2651,479874
1119,853684
123,194554
196,21829
39926,41532
12299,382254
21356,109273
14645,395047
9543,38551
1479,120438
12299,333923
14645,160094
1515,11368
12299,412269
94020,974574
9373,15102
825,132405
1810,69457
42495,149154
4473,192850
23678,236804
1810,57550
12299,350368
196,21416
1810,50141
36808,310145
23678,142860
50787,602264
1803,836419
2461,408928
192,3108
1975,64209
10032,765291
71102,92803
9041,50697
10032,506066
1975,995969
1975,479884
9041,70415
4510,53371
10032,1936917
36884,42510
141652,952417
24583,33515
32667,583286
35490,254177
1975,2633
4538,85523
1641,1311995
32415,242340
81539,175127
166340,389396
1616,417441
11523,90068
80642,396749
1460,1077010
70949,352613
31296,305169
236,1587
284782,322856
10032,287370
33313,1564939
32415,220620
37248,122653
407,12734
37248,236202
38191,102630
1975,69475
38191,80642
38191,87265
39782,980877
38191,87425
32266,45908
38191,100653
38191,396749
3416,33371
2365,12069
32415,73502
532,386371
37248,264931
32415,114087
1641,1243343
3248,852022
354,51634
1975,436375
37238,54394
3002,136762
1975,86821
1975,88033
1086,37927
34589,408413
1975,202810
1975,274845
4510,48086
4510,49273
1975,417441
4538,831079
33313,121836
4510,22292
39197,297739
440952,1689719
34318,3149426
4324,35680
1616,1801
71102,913974
1616,2633
101,192801
42495,81420
11584,16409
42495,103672
204569,821672
14549,205195
71102,340780
71102,321981
42495,236802
11062,22077
101,933939
71102,345270
1686,78619
71102,274770
42495,226759
3222,192835
151,10284
71102,740915
11523,70949
31429,176062
101,311488
101,347522
101,347523
71102,488678
71102,420271
71102,418972
151,352796
71102,409954
71102,409745
204569,603029
101,242392
1641,2943351
206426,900889
42495,53371
71102,758112
1616,1975
151,2846
71102,354258
12230,153756
1616,479884
1616,436375
1616,274845
11368,60090
42495,48086
73294,133213
71102,1960126
76474,383645
50860,67050
1616,202810
1616,88033
1616,86821
1616,69475
1616,64209
156,3557
71102,361102
49812,1284085
49812,1241262
16042,136431
1710,8152
12230,305169
21670,423281
1641,344285
5263,30313
1641,390406
113388,639094
1616,1447901
1616,995969
2798,64845
12230,260474
1710,10410
1710,12100
101,82951
12230,31296
197,23936
1086,38301
