artist_a,artist_b
17,196
450754,685363
9346,38188
1939,263558
804903,2196630
385,445780
2510,107211
17,15937
956,164813
1460,1748
17,387
11287,14498
11287,11290
11287,35228
11287,14560
125,77427
1559,31698
1559,97337
1939,2797
134370,786186
953428,1944285
17,1528
115052,493532
1710,16189
1710,3534
1710,14875
956,46894
493,187983
1587,42495
1587,30247
813,1240195
501,207671
959374,1180526
956,1965
549575,817471
123,10689
156,4541
156,983
35166,413651
10661,20092
2510,179605
243949,624858
233,11300
237821,237825
497,295040
813,14423
1206587,1314088
1206587,1949175
939035,1342385
9386,11047
1607,43390
35324,68469
35324,873887
35324,1240405
1492430,1560062
42,3257
1559,552279
153653,932854
549575,1188618
495,66179
1080570,1594278
1144,12753
123,924
14869,16161
2510,664809
30471,147928
30471,186459
1367206,2789361
115052,797262
153653,1297217
30471,641496
30471,624088
30471,854612
153653,828582
450754,754645
843338,898706
30471,647701
1559,2043
3219,130500
33955,64220
33955,277970
1799,44862
115052,949403
115052,894886
956,1616
353670,600808
698756,855531
1607,2909
1180526,1247518
1603703,1710247
119241,379520
956,914631
1361541,1388488
119241,269043
119241,268788
119241,293425
31103,83515
115052,1356039
48536,52175
791,207671
24018,35575
35884,477887
2510,529046
9341,9468
385,12231
3219,348164
3219,242225
1361541,1445809
838288,1615497
791,44318
1607,52672
23231,122499
156,1180277
353670,1557563
115052,196832
115052,2326491
905024,1143868
153653,2008369
163726,1088096
2860,2023026
910,42495
608462,704701
1867874,2018750
871338,1534760
1460,1629
153653,663582
153653,722265
1607,34317
1607,15689
549575,1403612
493,48384
3722,529335
311,24185
311,12387
311,938
843338,1258878
843338,857223
20544,157342
20544,294212
493,125446
20544,24018
1513023,1555422
24110,74964
905024,1389545
791,864994
39320,92365
39320,213296
1460,38374
1794,16350
1794,34789
16350,34789
119241,959592
311,400608
37079,287810
37079,406254
1080570,1169769
1607,10960
114828,1238705
956,108159
1607,1645
1607,1644
1277206,1444315
119241,1492424
119241,731790
119241,1048120
119241,1486832
119241,148108
119241,813933
119241,803820
119241,400591
119241,540904
119241,757263
119241,939038
238669,2278489
791,84601
153653,724702
153653,625193
153653,606262
1559,52538
1559,153653
1559,625193
1559,606262
311,166229
36337,1901708
813,1094885
493,32197
493,55630
1607,2644
30471,262731
976,14410
160588,286239
115052,228106
136091,1209338
493,47667
1492430,1493482
14869,30763
641206,697597
823336,864994
823336,1180526
823336,1638056
1180526,1638056
813,1090208
115052,834076
36785,122788
1180526,1239668
1180526,1383395
9213,39926
956,30471
698756,1382279
698756,1436641
9378,44556
9378,107705
1460,227229
163726,412724
163726,459158
493,346180
493,155298
10477,16516
495,527516
450754,905024
450754,624860
791,624088
791,554751
317,1405421
608462,1124204
119241,669457
317,64482
98,868556
119241,428458
119241,1079249
39197,301513
1460,42495
527516,1099337
527516,1435255
9746,537706
3219,915508
115052,2041559
115052,3103296
119241,233941
123,236
959374,2102514
1180526,1635780
1180526,1435255
115052,361442
20544,137868
119241,120177
119241,338382
119241,157342
501,796889
927951,1256236
16172,905024
243949,1260209
233,11522
1460,11062
