artist_a,artist_b
23375,73628
1773,2451029
12160,1456457
12160,248537
12230,44132
1773,1312802
12160,1929207
9579,156462
23375,40719
20422,23342
1,466275
9579,397820
39360,2452098
71102,242340
3108,3528
3248,149826
12078,725220
71102,275137
137341,1955723
9579,1217126
71102,395325
9579,136224
71102,396487
12160,170851
73294,94739
11617,387877
16406,48922
34128,143281
9579,1217128
34128,295448
34128,295449
11062,11523
21264,49209
42495,45435
6080,6083
239545,382653
39082,94739
6242,76474
1,85693
23678,71102
66983,1973040
39173,40951
6081,79792
66983,143281
66983,103659
14412,47138
77988,85045
3455,238569
1,464761
16406,327066
20422,680512
9579,1217131
12299,476318
16218,371206
101,43176
12299,401164
42495,254605
12299,476465
1641,6458
42495,321990
1743,2236528
12299,97239
105082,112028
338777,459244
7490,20203
32266,122653
1644,20203
1641,2230
1641,3250
23920,347071
49920,120438
1,444484
2230,3250
4510,690596
36884,50159
21791,233666
1607,35917
1,2879545
32266,50527
42495,238197
2230,6458
12299,24288
12230,246031
16406,21791
976,4355
9579,1068701
71102,166494
137341,463910
137341,325655
137341,137346
20291,82172
3698,5483
51868,53334
9041,195902
52021,671395
12230,30692
12230,38551
71102,163981
34317,72681
1,1042235
14408,304668
2550,3895
4021,12299
52672,440038
1,2879544
52021,988847
1587,425050
1587,334435
125540,1131595
23678,275137
60537,141490
1515,134992
249425,271226
143281,295449
23678,395325
976,325204
1633,1309826
12299,690596
1,137325
21982,41828
130489,368250
4510,45037
311,956
23342,680512
23342,299751
1515,420867
23342,31442
104634,121558
5300,134992
2172,16172
31874,187835
12395,386526
21791,48922
32266,785905
249403,611705
1,2084417
49225,342839
38028,704342
1766,5445
10081,41969
3455,527835
1786,5374
71344,1692891
1641,608406
42495,354259
42495,354258
1,1795276
1,403892
16164,46317
52488,2371754
16164,121251
12299,2351563
32266,220620
4510,168534
3248,638505
235,6453
143281,295448
4473,11285
122406,143281
976,453265
46317,121251
12299,1207814
312,33949
12299,240185
23552,819155
236,98175
49225,926258
21791,327066
49225,1131595
1766,443107
36312,612087
671395,988847
32266,186973
394305,2350050
125540,1312814
16513,45787
12299,328116
42255,49283
5010,425050
5010,334435
817,99608
48805,107418
73294,1060038
16513,56633
125540,1312802
125540,187835
3250,6458
32763,143281
1,249420
1587,5010
17,813
125540,342839
16513,415334
49225,961698
71102,612861
320014,1506556
200488,376537
23678,36504
32266,271226
49225,1312802
910,12651
49225,1312814
49225,1312816
3455,77539
148346,2703850
32266,785906
1165,6081
249403,390772
249403,356265
249403,316108
23678,242340
49225,187835
12395,2365979
23678,262096
4510,46947
4510,442305
12299,136953
143281,1636475
143281,1973024
4508,50097
143281,1973040
53135,133943
38499,147614
57106,138884
32266,703903
10032,1802541
