artist_a,artist_b
30570,683355
33972,46698
110033,2581844
110033,126032
110033,2581845
110033,2581847
33926,422310
33926,117885
110033,195176
33972,44285
33972,80797
8619,89741
1723885,2866309
3416,1051531
3416,154917
51966,175024
51966,287798
49595,967873
49595,2206920
165508,265674
1460,1745
1460,142197
1460,989421
3416,340967
3416,73937
51966,1852015
249425,1160146
249425,358076
249425,776799
249425,1151848
249425,1134194
249425,366769
3416,105088
1460,104475
3416,829253
186285,1961052
39085,49408
49595,557768
51966,1570094
3416,48162
49595,1569362
51966,1990262
249425,262734
249425,1157773
249425,1157774
249425,547966
49595,2106122
49595,2206912
49595,140154
49595,2206914
3416,1574155
22492,454795
51966,838865
3416,4622
49595,863728
51966,185442
22492,1835535
22492,531905
186285,247354
3416,700686
3416,140345
3416,1099389
3416,4350
3416,63836
51966,2376528
3416,2359454
49595,142344
3416,247354
51966,2406562
51966,631130
49595,1974451
2292,123644
99,340963
99,220984
99,119529
137349,1926370
4769,22415
48536,52175
99,24540
99,340965
23231,122499
99,835895
99,43169
99,734185
99,262601
99,183776
40217,426595
99,770735
99,835893
99,124272
99,743343
99,639096
99,424373
4769,41651
56981,111869
121071,1981172
40217,77993
99,535126
99,777894
99,356375
99,1817123
103690,868977
99,188388
99,1225714
77990,287494
99,148566
24110,858500
99,131921
99,340962
99,4623
99,326356
99,538120
99,122040
73294,403001
105082,2496364
4769,1051531
4769,891144
99,1530629
73294,463911
73294,520697
99,816253
99,1889337
99,99594
99,1051531
99,140345
4188,1674570
99,340
99,340960
4769,206426
99,4542
99,1692088
99,830663
99,168604
99,751275
99,76563
99,31535
99,595917
99,335311
99,124275
99,122489
99,816254
99,447621
113388,240185
99,10792
24110,104711
30563,425118
99,835899
99,403989
73294,265346
117972,845099
99,2443814
10937,614711
99,812194
39987,96694
35679,77988
99,557768
42715,305301
99,276271
99,1743
99,835892
4769,113904
99,2343335
99,119528
99,1308455
99,2021964
99,45799
99,15247
99,1771
99,101
99,139482
99,1187438
99,107148
99,4335
99,68740
99,139487
99,748904
156512,2273477
40217,52679
99,87060
99,203277
99,97546
4769,487529
99,403993
99,248366
117972,287494
105082,407214
99,4626
99,347758
99,1692854
99,113388
99,2431799
24110,2710893
24110,2710895
99,73992
99,509927
99,1530631
99,389342
99,68744
99,204356
39987,1265340
39987,511527
17,846188
17,846187
113388,314363
113388,518122
73294,132100
73294,115004
99,325418
99,1653
99,829198
73294,326683
74761,87491
74761,367671
105082,285994
99,57842
99,33800
40217,86882
40217,73292
30563,850852
99,944811
4188,188219
105082,370170
105082,385969
99,2259632
6595,32032
10937,1577865
99,262600
4769,2207110
23231,30568
99,2260831
151803,2063234
99,150946
99,187756
99,97239
1515,107951
24246,211606
16218,142665
172585,833066
3722,529335
16218,186354
98,868556
14911,49867
14911,30518
172585,721449
288785,447781
98,620937
312,42744
37975,1913430
37975,1560052
37975,1913427
37975,1913431
16218,169596
16218,22028
16218,35448
16218,130459
16218,118102
16218,37354
16218,726665
16218,49878
1515,3822
16159,23945
312,35917
312,33964
312,1438855
312,1717466
312,910112
16218,945832
288785,2649870
288785,751028
16218,47596
34596,377171
1710,6595
98,1549892
98,1400920
98,1549891
98,1447708
16406,2213740
34596,49871
16218,32799
67190,196398
67190,2761371
67190,486672
67190,1085321
67190,1005521
5269,97239
16406,967873
16406,866943
34596,115509
34596,404811
16406,557768
1515,2065557
1710,43800
1710,30322
1515,369969
16406,51078
16406,33800
16406,31535
16406,139487
5437,45843
16406,1106681
1710,11177
1710,16288
1710,2277170
20291,859029
34596,69494
312,117885
312,422310
24246,154353
24246,817368
24246,425979
24246,697688
24246,437903
1515,819954
9746,537706
34596,506737
34596,188257
16218,48167
16218,517123
16218,49552
98,228397
5269,5453
5437,670515
37982,79495
123,10689
5498,1047454
5498,30404
76693,142192
76693,2006528
4508,384757
123,728327
4508,4542
4508,683689
105832,2275427
105832,1715945
4508,66540
4508,15666
3455,149949
69500,151884
956,729771
89032,142386
89032,97509
123,489922
34112,221638
34112,178596
34112,49611
4508,48418
47864,62899
4508,5371
34112,66192
34112,413229
34112,184318
4508,33371
4508,469199
4508,86247
4508,636072
34112,75449
47864,1688457
105832,2422072
33955,632878
5498,33990
5498,216618
34112,179160
4508,63599
89032,154420
5498,2246794
4508,103696
4508,261245
5498,22065
3455,320463
4508,206426
4508,1466806
35448,52910
15247,38665
15247,216592
35448,76076
15247,395481
647084,1810316
36337,1901708
15247,812901
35448,105085
15667,187332
15667,41651
15667,670515
15247,386680
15247,31076
976,124275
15247,49283
67999,121614
15247,2211635
35448,132339
35448,797617
35448,366389
2461,4506
2461,4474
35448,109620
35448,37354
35448,433186
35448,99537
15247,462552
15247,1569991
15247,124275
15247,74605
15247,184027
35448,36157
35448,187862
15247,1096738
15247,918878
43394,94739
15667,16162
73301,326592
2461,33800
15247,50347
43394,167826
43394,52487
15247,855906
15667,1265349
35448,169596
35448,130459
35448,118102
15247,1092552
15247,122489
15247,1601658
5411,798240
15247,49848
15247,1289120
43393,172583
15667,256958
35448,167651
35448,204611
15667,31805
15247,812197
2461,910604
2461,16528
2461,286462
976,1674257
9568,151059
976,42450
35448,272026
2461,2943
2461,41651
15247,325491
15247,31442
35448,919244
35448,500057
35448,845756
35448,102999
2461,901285
2461,8818
2461,43169
2461,16411
15247,45799
15247,152577
976,38662
976,1486920
976,1066893
2461,42992
15247,68367
35448,140239
35448,370191
49871,115509
49871,404811
15667,860628
1607,52672
35448,49878
2461,65606
46,111852
15247,584265
43394,89032
43394,154420
15247,664639
15247,42255
15247,123503
2461,422310
2461,117885
15247,2211259
15247,1433671
976,1257759
15247,100495
35448,53429
15247,31065
2461,3462
2461,3417
35448,110598
2461,4508
66983,1713102
66983,2063679
15247,68745
15247,554764
15247,792990
1607,909347
15247,671163
15667,46922
15667,816271
15667,917022
15667,105086
15667,364228
15667,98881
15667,59694
976,14410
15247,262600
1607,1195370
15247,791849
15247,1825898
2461,43683
1786,770882
1786,2461
1786,261245
1786,3416
23375,509082
23375,973492
23375,973489
23375,973490
1786,33800
1786,31535
121468,1229742
1786,403989
23375,34397
1786,54218
23375,240501
1786,2261845
3456,73997
1786,557768
1539,94739
86882,105395
1786,482584
1786,1051531
1786,68367
1786,73943
1786,4769
1786,891144
12100,104471
938,16332
706992,2256365
1786,379696
1786,99594
33964,35917
33964,1438855
33964,1717466
33964,910112
1786,4473
23375,52910
1786,482587
1786,97500
53135,185442
1786,368002
1786,868556
5301,1466247
1786,700686
104712,350469
39150,420299
53135,96694
23375,256318
3456,276399
12100,241502
1786,340967
323769,1292944
323769,334229
23375,99537
23375,356872
23375,354504
35977,298677
37250,39274
199090,219291
23375,186096
121468,1612132
121468,316780
3695,5931
39150,154420
39150,52672
39150,42744
23375,38546
323769,1476567
73292,86882
1786,2207110
3456,1569329
101,261245
101,4230
16180,172583
52488,2193538
4021,68367
101,49283
101,107140
101,151796
101,187750
4021,866943
4021,31065
101,39619
101,557747
4514,5445
4514,5381
101,43169
4021,1289120
101,386680
4021,124275
4021,122489
101,14410
101,39360
101,734185
4021,97111
4021,82762
74964,818699
101,4623
101,97239
30049,435678
3333,346031
166884,194895
8692,261819
8692,200409
1047,1418782
4021,1257368
101,782023
31066,45732
101,266880
4021,15247
4021,2217539
4021,303719
101,170111
101,99557
31066,54462
101,68367
4514,206512
101,404051
4594,489922
101,404001
4021,439436
101,1090333
31076,680525
4514,7367
101,38659
101,249019
24583,325915
31076,303719
101,33946
101,90486
101,262600
4021,2075516
101,379696
101,276825
4021,2219341
4021,1164977
101,2230831
4021,842447
42565,558164
101,1953946
101,792990
4021,816254
101,23252
4021,1569991
4021,395481
3333,836502
101,4508
4021,1110796
4021,2219475
101,1771
101,471325
101,962275
101,220984
5934,2813649
4021,47956
101,15247
101,50301
101,1968975
1997,910946
1997,256052
1997,209089
3333,1227020
38658,955810
4021,4216
4021,759618
4021,1286932
101,68740
210826,2535046
210826,2535048
210826,2535047
