artist_a,artist_b
20834,1291755
46340,117713
31073,97546
38750,270112
22610,24089
3444,185501
75738,433395
647,168721
3444,134426
792,10308
249658,336952
91409,477487
50683,356584
1605,421564
20966,23163
37740,158216
1939,263558
1860,169160
38896,170039
23678,35152
20,6789
50683,332826
50683,192279
21664,89523
5436,957697
16167,24110
1605,192279
114425,144873
647,66556
164,48384
1182,35622
37740,458838
23552,33716
1182,50003
2532,49648
422310,461875
3253,9385
10439,104288
792,75738
20966,38813
23678,490925
37740,235965
37740,235974
23678,274703
37740,635356
792,65562
46340,125577
792,12711
46340,97333
46340,91774
792,11136
4510,428912
23678,275333
1605,356584
10081,238361
3456,228661
249425,636380
114474,275306
23935,105082
65562,75738
17,33067
164,46340
23678,81946
114474,340584
10081,245578
10439,88857
1605,14423
23678,604829
1605,21722
44832,194540
1605,50683
12230,125089
50039,127734
23678,245578
1605,36594
16152,16563
31296,776073
31296,47955
10081,57494
10439,16180
487,21153
37740,547902
1605,9379
46,5884
22592,61539
177385,413792
24274,298619
2230,5437
43364,82814
23678,42495
10095,300284
4538,39809
10081,47938
1766,109620
37740,135576
114425,1018738
1766,187912
2532,48504
10095,924953
37248,175306
303,298619
1605,332826
114474,242219
23678,37546
3417,10220
37740,124937
1433,4222
4510,184897
792,97648
39360,77991
1795,49648
39320,1797045
1795,2791
1795,2651
3248,264931
1795,2532
32727,48504
32727,49648
32727,75738
4293,762646
3248,271226
1638,49648
1218,11078
3248,264930
12299,1538010
36594,356584
36594,332826
12299,1445284
36594,192279
36594,50683
66556,120647
12299,41868
12299,1628120
3248,391067
16489,30944
976,248365
36594,421564
2171,2651
32727,35051
1795,2842
164,117713
389,8303
1795,48504
1795,75738
171829,520520
30049,2724806
36961,136341
1795,65562
36961,136340
32266,130808
1638,2121
12299,476748
1460,1629
17,1528
11617,152767
1795,2171
67890,129787
12299,483146
107354,884027
1795,2121
12299,238351
3248,274717
1218,14529
32727,433395
36961,88049
38813,317657
2171,2791
32415,257760
1218,22396
1795,10144
938,38093
1795,9350
1795,5006
14410,58049
748014,1116487
12299,472631
1795,4696
388,794431
1795,10308
1795,11136
16513,312218
12299,240181
1218,35051
1218,32727
3088,23950
12299,456183
42495,484646
1795,11078
42495,483290
5263,47168
1638,14529
311,327
12299,459452
32415,258318
12299,449146
14410,868977
16489,114690
6453,393039
16489,39116
5263,261245
6453,345932
12299,476309
35051,433395
3248,242169
1795,22396
3248,242172
12616,433962
9842,34187
107669,453344
12543,511836
42495,428912
2169,960972
142,150100
1795,12711
139,9690
71102,120067
1806,1657884
16531,22494
35051,75738
12299,445799
1795,14529
12230,23960
10439,596236
4473,11939
23252,146312
4473,517370
10081,516087
1786,15073
1629,133964
7367,1096738
9305,339362
3416,1574137
1803,10937
2532,5006
1803,6454
1743,15073
5263,41835
10081,11444
10308,11136
164,10232
10439,409890
23899,405168
37740,45908
1710,3418
177385,195901
23678,445944
49648,75738
4341,39355
51124,2731889
3253,30944
9346,31747
23678,238344
4473,218687
23678,1008761
10144,48504
23995,48245
10144,49648
10081,422309
23995,31442
1182,432959
10144,75738
23678,1068484
42423,591583
10144,35051
2532,75738
39116,114690
1182,432909
1182,288916
303,938
2532,11078
10081,673463
4510,10565
143,30084
3455,33363
10081,10093
2532,9350
2532,10144
30564,905781
23,28
49648,433395
1799,33012
1182,81083
327,9373
2200,482569
37740,41952
10081,379721
1607,30359
23678,351281
1517,142998
125737,315582
4510,1125205
22396,35051
40217,48504
1182,58284
42591,97546
21320,31493
37446,741488
4510,142860
2532,32727
37446,512446
2532,35051
50852,347911
23678,444369
12100,24089
51099,365760
21063,454190
31000,1856691
1629,792877
10439,416460
37446,425357
3456,1591377
42919,181178
10308,65562
42012,46488
10308,75738
1641,6828
9999,315582
42229,48087
22396,433395
5556,36125
10308,97648
299,31488
22396,49648
1710,3331
10439,242432
1655,21320
12127,15290
10308,12711
114474,236802
30944,38151
22396,48504
38151,516285
22396,75738
1182,9474
10144,433395
22878,48588
4508,204611
46340,48384
1182,3257
23678,258318
12264,21416
4510,389988
114474,258318
516285,616451
792,5006
792,4696
37082,2804690
164,97333
16152,512446
16152,425357
3444,185503
23678,88503
44832,102051
188309,953085
5436,99346
5436,87867
1743,517944
9543,10115
21722,50683
792,2651
792,1795
21722,192279
792,2791
46320,692278
5436,7368
114474,276633
10439,30569
37740,800010
1155,624406
1766,32327
37740,275432
99722,114999
65562,97648
10439,71926
3444,835895
67845,3180576
45475,337200
1182,6560
30323,229906
340,79499
509,893708
1629,938705
1710,97546
20966,317657
340,2461
160588,286239
21722,36594
792,2842
30387,38266
99,261245
21722,332826
21722,421564
10946,23935
37740,444313
4473,939347
11470,66669
10138,182252
4473,126572
37740,444369
10081,10729
303,24274
2577,937308
1766,8827
48504,49648
10144,14529
1182,124529
42495,586913
20966,30323
10144,11078
48504,433395
24089,38919
4473,225228
10081,459452
10960,34886
30564,313289
30564,316385
2532,433395
21722,356584
64218,121160
48504,75738
114474,274703
1,167245
16152,741488
37082,138447
114474,274704
792,2171
3444,48197
50683,421564
99,14410
9999,125737
40003,209415
22396,32727
23163,317657
23163,38813
5010,368637
70633,137862
1812,52487
10144,32727
9994,30502
2532,14529
9213,416825
2532,22396
10144,22396
23478,97925
249403,388276
75738,97648
38813,203727
172585,3156460
11523,38546
32266,45916
3222,177741
3415,31747
30958,176635
1638,433395
5006,49648
5006,65562
37083,466605
101,1613892
12100,21318
14905,893703
24273,906569
2122,102051
5006,75738
14410,69044
1528,33867
5006,433395
77988,409572
2842,97648
231,825
5006,97648
54797,99600
3257,432959
2122,194540
11523,53429
4222,86821
2791,12711
938,298619
42495,65601
9350,10144
1587,38093
964,837615
1638,11078
37942,89232
3257,9474
9350,22396
12299,391603
31747,419555
3415,9346
2461,16406
1638,10144
34112,115018
967,7491
123,49470
4508,73936
815,227365
12299,390778
9543,125089
1803,78291
42495,158225
34452,133964
1638,5006
42495,234838
71102,313088
11540,294012
37740,147693
2791,10308
3248,238346
12299,433284
2110,36371
123,924
2651,12711
12299,510681
532,84359
59769,729965
35949,102051
12299,832924
2171,10308
12299,832923
12299,63862
2651,11136
35949,194540
1132,33867
4696,97648
44859,143885
12299,235965
1637,46447
1119,40327
1637,43631
3250,11457
4541,457747
1119,32466
12299,412253
2791,11136
24273,387825
3257,288916
9908,766516
2791,5006
2791,4696
