artist_a,artist_b
1709,1715
1709,1713
1709,1712
50713,116030
6932,1239107
50713,61342
22918,87225
50713,570171
23003,32092
2550,1669547
2550,912755
2550,1669544
2021,2173
1655,3453
112577,161616
51441,53785
1343,3824
50744,96183
51634,118243
11489,92365
23003,189433
6932,68855
964,142998
6932,47661
71102,694115
51634,98004
21791,206426
21791,154917
21830,70633
22878,71037
22848,87867
22860,69930
801,606278
801,410396
11611,12213
10790,448547
801,399321
801,314349
801,314149
801,261012
22656,39169
801,79875
11170,75513
801,53126
801,2510
801,994
50744,1964405
50270,634522
10552,316477
10552,48134
10552,41543
10552,15861
163,1648
10552,12103
802,3054947
87421,164193
87421,314349
87656,89536
23252,31296
50270,157822
50270,526205
82981,511402
50270,315738
11584,667298
22492,30416
21691,53126
21982,370162
964,47383
1343,4031
71102,1602280
71102,1851545
163184,374831
22492,30313
1641,22848
71102,3150171
71102,3150177
22492,49463
22492,53785
51296,424322
22519,66669
22519,740490
23678,50104
23678,98715
112772,383893
379,1408634
311,211586
10081,444313
10081,442491
114474,128351
23678,238392
1743,4523
1743,2997
3231,1131470
1743,3332
312,48134
23552,64828
23678,90148
21691,51006
1607,15861
3231,455810
21691,79875
21691,261012
21691,314149
3648,9152
21691,314349
11584,32254
11584,23156
21691,399321
21691,606278
2021,9762
21721,59656
21721,149093
21721,322699
21721,332826
1655,1671
51634,135573
51296,284568
562562,3023907
1343,6245
1343,9113
73815,931998
6932,179894
51296,53988
1343,22918
51296,52157
74236,398858
2577,34587
74236,398859
74236,1556507
3231,281887
21982,170726
801,51006
116851,178638
801,37076
10151,46447
1743,705659
1929,48134
1929,35992
312,43719
45474,145199
361,6179
116648,125575
768,994
116851,254802
116851,1070304
116851,1697537
768,801
1419,10042
30471,111523
9298,38089
2077,8303
2101,21922
2101,54733
361,606278
361,399321
361,314349
361,314149
768,1616
3444,276824
768,2510
9386,16334
9386,12299
9386,12022
2502,236196
2077,2200
129880,1134037
10152,43206
30416,53785
8718,49584
685,298755
1343,253199
685,256211
44996,224705
685,106353
685,81074
44954,64935
683,60515
683,59150
683,43000
10151,15666
1929,2047
9158,525559
30460,45764
9158,206426
9158,31429
44147,1148768
1912,21345
30944,73023
43804,2539224
2197,8524
2200,8303
43631,371880
683,34818
683,34786
683,21647
683,9183
1437,24637
30416,49463
9158,39197
801,43035
2502,231050
311,4031
30127,2943906
8193,86377
361,53126
361,51006
46320,168886
361,43035
49584,836954
163,48745
