date,'N Sync_web,2Pac_web,2Pac_youtube,3 Doors Down_web,3 Doors Down_youtube,50 Cent_web,50 Cent_youtube,ABBA_web,ABBA_youtube,Aaliyah_web,Aaliyah_youtube,Ace Of Base_web,Ace Of Base_youtube,Adele_web,Adele_youtube,Aerosmith_web,Aerosmith_youtube,After 7_web,After 7_youtube,Air Supply_web,Air Supply_youtube,Al Green_web,Al Green_youtube,Al Martino_web,Al Martino_youtube,Alan Jackson_web,Alan Jackson_youtube,Alice Cooper_web,Alice Cooper_youtube,Alicia Keys_web,Alicia Keys_youtube,America_web,America_youtube,Amy Grant_web,Amy Grant_youtube,Andy Gibb_web,Andy Gibb_youtube,Andy Williams_web,Andy Williams_youtube,Anita Baker_web,Anita Baker_youtube,Anne Murray_web,Anne Murray_youtube,Aretha Franklin_web,Aretha Franklin_youtube,Ariana Grande_web,Ariana Grande_youtube,Ashanti_web,Ashanti_youtube,Atlanta Rhythm Section_web,Atlanta Rhythm Section_youtube,Avril Lavigne_web,Avril Lavigne_youtube,B.B. King_web,B.B. King_youtube,B.J. Thomas_web,B.J. Thomas_youtube,Babyface_web,Babyface_youtube,Backstreet Boys_web,Backstreet Boys_youtube,Bad Company_web,Bad Company_youtube,Barbra Streisand_web,Barbra Streisand_youtube,Barry Manilow_web,Barry Manilow_youtube,Barry White_web,Barry White_youtube,Bee Gees_web,Bee Gees_youtube,Ben E. King_web,Ben E. King_youtube,Bette Midler_web,Bette Midler_youtube,Beyonce_web,Beyonce_youtube,Billie Eilish_web,Billie Eilish_youtube,Billy Currington_web,Billy Currington_youtube,Billy Idol_web,Billy Idol_youtube,Billy Joel_web,Billy Joel_youtube,Billy Ocean_web,Billy Ocean_youtube,Blake Shelton_web,Blake Shelton_youtube,Blondie_web,Blondie_youtube,Bob Dylan_web,Bob Dylan_youtube,Bob Seger & The Silver Bullet Band_web,Bob Seger & The Silver Bullet Band_youtube,Bob Seger_web,Bob Seger_youtube,Bobby Bland_web,Bobby Bland_youtube,Bobby Brown_web,Bobby Brown_youtube,Bobby Darin_web,Bobby Darin_youtube,Bobby Goldsboro_web,Bobby Goldsboro_youtube,Bobby Rydell_web,Bobby Rydell_youtube,Bobby Vee_web,Bobby Vee_youtube,Bobby Vinton_web,Bobby Vinton_youtube,Bon Jovi_web,Bon Jovi_youtube,Booker T. & The MG's_web,Booker T. & The MG's_youtube,Boyz II Men_web,Boyz II Men_youtube,Boz Scaggs_web,Boz Scaggs_youtube,Brad Paisley_web,Brad Paisley_youtube,Brandy_web,Brandy_youtube,Bread_web,Bread_youtube,Brenda Lee_web,Brenda Lee_youtube,Brett Young_web,Brett Young_youtube,Brian Hyland_web,Brian Hyland_youtube,Britney Spears_web,Britney Spears_youtube,Brook Benton_web,Brook Benton_youtube,Brooks & Dunn_web,Brooks & Dunn_youtube,Bruce Springsteen_web,Bruce Springsteen_youtube,Bruno Mars_web,Bruno Mars_youtube,Bryan Adams_web,Bryan Adams_youtube,Captain & Tennille_web,Captain & Tennille_youtube,Carly Simon_web,Carly Simon_youtube,Carole King_web,Carole King_youtube,Carpenters_web,Carpenters_youtube,Carrie Underwood_web,Carrie Underwood_youtube,Cat Stevens_web,Cat Stevens_youtube,Celine Dion_web,Celine Dion_youtube,Charlie Rich_web,Charlie Rich_youtube,Cheap Trick_web,Cheap Trick_youtube,Cher_web,Cher_youtube,Chicago_web,Chicago_youtube,Chris Brown_web,Chris Brown_youtube,Chris Young_web,Chris Young_youtube,Christina Aguilera_web,Christina Aguilera_youtube,Christopher Cross_web,Christopher Cross_youtube,Chubby Checker_web,Chubby Checker_youtube,Chuck Berry_web,Chuck Berry_youtube,Clay Walker_web,Clay Walker_youtube,Cliff Richard_web,Cliff Richard_youtube,Colbie Caillat_web,Colbie Caillat_youtube,Coldplay_web,Coldplay_youtube,Cole Swindell_web,Cole Swindell_youtube,Collective Soul_web,Collective Soul_youtube,Color Me Badd_web,Color Me Badd_youtube,Commodores_web,Commodores_youtube,Connie Francis_web,Connie Francis_youtube,Conway Twitty_web,Conway Twitty_youtube,Corey Hart_web,Corey Hart_youtube,Craig Morgan_web,Craig Morgan_youtube,Creed_web,Creed_youtube,Creedence Clearwater Revival_web,Creedence Clearwater Revival_youtube,Culture Club_web,Culture Club_youtube,Cyndi Lauper_web,Cyndi Lauper_youtube,DaBaby_web,DaBaby_youtube,Dan + Shay_web,Dan + Shay_youtube,Dan Fogelberg_web,Dan Fogelberg_youtube,Darius Rucker_web,Darius Rucker_youtube,Daryl Hall John Oates_web,Daryl Hall John Oates_youtube,Daughtry_web,Daughtry_youtube,David Bowie_web,David Bowie_youtube,Dean Martin_web,Dean Martin_youtube,Debbie Gibson_web,Debbie Gibson_youtube,Def Leppard_web,Def Leppard_youtube,Del Shannon_web,Del Shannon_youtube,Demi Lovato_web,Demi Lovato_youtube,Depeche Mode_web,Depeche Mode_youtube,Destiny's Child_web,Destiny's Child_youtube,Diana Ross_web,Diana Ross_youtube,Dierks Bentley_web,Dierks Bentley_youtube,Dion_web,Dion_youtube,Dionne Warwick_web,Dionne Warwick_youtube,Dixie Chicks_web,Dixie Chicks_youtube,Dolly Parton_web,Dolly Parton_youtube,Don Henley_web,Don Henley_youtube,Donna Summer_web,Donna Summer_youtube,Donny Osmond_web,Donny Osmond_youtube,Dr. Hook_web,Dr. Hook_youtube,Drake_web,Drake_youtube,Dru Hill_web,Dru Hill_youtube,Dua Lipa_web,Dua Lipa_youtube,Duran Duran_web,Duran Duran_youtube,Dustin Lynch_web,Dustin Lynch_youtube,Dusty Springfield_web,Dusty Springfield_youtube,Eagles_web,Eagles_youtube,"Earth, Wind & Fire_web","Earth, Wind & Fire_youtube",Ed Sheeran_web,Ed Sheeran_youtube,Eddie Kendricks_web,Eddie Kendricks_youtube,Eddie Money_web,Eddie Money_youtube,Eddie Rabbitt_web,Eddie Rabbitt_youtube,Electric Light Orchestra_web,Electric Light Orchestra_youtube,Ellie Goulding_web,Ellie Goulding_youtube,Elton John_web,Elton John_youtube,Elvis Presley With The Jordanaires_web,Elvis Presley_web,Elvis Presley_youtube,Eminem_web,Eminem_youtube,En Vogue_web,En Vogue_youtube,Engelbert Humperdinck_web,Engelbert Humperdinck_youtube,Enrique Iglesias_web,Enrique Iglesias_youtube,Eric Carmen_web,Eric Carmen_youtube,Eric Church_web,Eric Church_youtube,Eric Clapton_web,Eric Clapton_youtube,Etta James_web,Etta James_youtube,Eurythmics_web,Eurythmics_youtube,Expose_web,Expose_youtube,Faith Evans_web,Faith Evans_youtube,Faith Hill_web,Faith Hill_youtube,Fall Out Boy_web,Fall Out Boy_youtube,Fats Domino_web,Fats Domino_youtube,Fergie_web,Fergie_youtube,Fleetwood Mac_web,Fleetwood Mac_youtube,Flo Rida_web,Flo Rida_youtube,Florida Georgia Line_web,Florida Georgia Line_youtube,Foo Fighters_web,Foo Fighters_youtube,Foreigner_web,Foreigner_youtube,Four Tops_web,Four Tops_youtube,Frank Sinatra_web,Frank Sinatra_youtube,Frankie Avalon_web,Frankie Avalon_youtube,Frankie Valli_web,Frankie Valli_youtube,Future_web,Future_youtube,Gary Allan_web,Gary Allan_youtube,Gary Lewis And The Playboys_web,Gary Lewis And The Playboys_youtube,Gene Chandler_web,Gene Chandler_youtube,Gene Pitney_web,Gene Pitney_youtube,Genesis_web,Genesis_youtube,George Benson_web,George Benson_youtube,George Harrison_web,George Harrison_youtube,George Michael_web,George Michael_youtube,George Strait_web,George Strait_youtube,Ginuwine_web,Ginuwine_youtube,Gladys Knight And The Pips_web,Gladys Knight And The Pips_youtube,Glee Cast_web,Glee Cast_youtube,Glen Campbell_web,Glen Campbell_youtube,Glenn Frey_web,Glenn Frey_youtube,Gloria Estefan_web,Gloria Estefan_youtube,Goo Goo Dolls_web,Goo Goo Dolls_youtube,Green Day_web,Green Day_youtube,Guns N' Roses_web,Guns N' Roses_youtube,Gwen Stefani_web,Gwen Stefani_youtube,Halsey_web,Halsey_youtube,Heart_web,Heart_youtube,Helen Reddy_web,Helen Reddy_youtube,Herb Alpert & The Tijuana Brass_web,Herb Alpert & The Tijuana Brass_youtube,Herb Alpert_web,Herb Alpert_youtube,Herman's Hermits_web,Herman's Hermits_youtube,Hootie & The Blowfish_web,Hootie & The Blowfish_youtube,Howard Jones_web,Howard Jones_youtube,Huey Lewis & The News_web,Huey Lewis & The News_youtube,INXS_web,INXS_youtube,Imagine Dragons_web,Imagine Dragons_youtube,Irene Cara_web,Irene Cara_youtube,J. Cole_web,J. Cole_youtube,JAY-Z_web,JAY-Z_youtube,Jackie Wilson_web,Jackie Wilson_youtube,Jackson 5_web,Jackson 5_youtube,Jackson Browne_web,Jackson Browne_youtube,Jake Owen_web,Jake Owen_youtube,James Brown And The Famous Flames_web,James Brown And The Famous Flames_youtube,James Brown_web,James Brown_youtube,James Taylor_web,James Taylor_youtube,Jan & Dean_web,Jan & Dean_youtube,Janet Jackson_web,Janet Jackson_youtube,Jason Aldean_web,Jason Aldean_youtube,Jason Derulo_web,Jason Derulo_youtube,Jason Mraz_web,Jason Mraz_youtube,Jay & The Americans_web,Jay & The Americans_youtube,Jefferson Starship_web,Jefferson Starship_youtube,Jeffrey Osborne_web,Jeffrey Osborne_youtube,Jennifer Lopez_web,Jennifer Lopez_youtube,Jermaine Jackson_web,Jermaine Jackson_youtube,Jerry Butler_web,Jerry Butler_youtube,Jewel_web,Jewel_youtube,Jimmie Rodgers_web,Jimmie Rodgers_youtube,Jo Dee Messina_web,Jo Dee Messina_youtube,Jodeci_web,Jodeci_youtube,Jody Watley_web,Jody Watley_youtube,Joe Nichols_web,Joe Nichols_youtube,Joe Simon_web,Joe Simon_youtube,Joe Tex_web,Joe Tex_youtube,Joe_web,Joe_youtube,John Denver_web,John Denver_youtube,John Mayer_web,John Mayer_youtube,John Mellencamp_web,John Mellencamp_youtube,John Michael Montgomery_web,John Michael Montgomery_youtube,Johnnie Taylor_web,Johnnie Taylor_youtube,Johnny Cash_web,Johnny Cash_youtube,Johnny Mathis_web,Johnny Mathis_youtube,Johnny Rivers_web,Johnny Rivers_youtube,Johnny Tillotson_web,Johnny Tillotson_youtube,Jon Secada_web,Jon Secada_youtube,Jonas Brothers_web,Jonas Brothers_youtube,Josh Turner_web,Josh Turner_youtube,Journey_web,Journey_youtube,Jr. Walker & The All Stars_web,Jr. Walker & The All Stars_youtube,Juice Newton_web,Juice Newton_youtube,Juice WRLD_web,Juice WRLD_youtube,Justin Bieber_web,Justin Bieber_youtube,Justin Moore_web,Justin Moore_youtube,Justin Timberlake_web,Justin Timberlake_youtube,K-Ci & JoJo_web,K-Ci & JoJo_youtube,KC And The Sunshine Band_web,KC And The Sunshine Band_youtube,KISS_web,KISS_youtube,Kansas_web,Kansas_youtube,Kanye West_web,Kanye West_youtube,Katy Perry_web,Katy Perry_youtube,Ke$ha_web,Ke$ha_youtube,Keith Sweat_web,Keith Sweat_youtube,Keith Urban_web,Keith Urban_youtube,Kelly Clarkson_web,Kelly Clarkson_youtube,Kendrick Lamar_web,Kendrick Lamar_youtube,Kenny Chesney_web,Kenny Chesney_youtube,Kenny Loggins_web,Kenny Loggins_youtube,Kenny Rogers_web,Kenny Rogers_youtube,Khalid_web,Khalid_youtube,Kim Carnes_web,Kim Carnes_youtube,Kool & The Gang_web,Kool & The Gang_youtube,LL Cool J_web,LL Cool J_youtube,Lady Antebellum_web,Lady Antebellum_youtube,Lady Gaga_web,Lady Gaga_youtube,Laura Branigan_web,Laura Branigan_youtube,LeAnn Rimes_web,LeAnn Rimes_youtube,Lee Brice_web,Lee Brice_youtube,Lenny Kravitz_web,Lenny Kravitz_youtube,Lesley Gore_web,Lesley Gore_youtube,Lifehouse_web,Lifehouse_youtube,Lil Baby_web,Lil Baby_youtube,Lil Uzi Vert_web,Lil Uzi Vert_youtube,Lil Wayne_web,Lil Wayne_youtube,Linda Ronstadt_web,Linda Ronstadt_youtube,Linkin Park_web,Linkin Park_youtube,Lionel Richie_web,Lionel Richie_youtube,Little Big Town_web,Little Big Town_youtube,Little River Band_web,Little River Band_youtube,Lobo_web,Lobo_youtube,Lonestar_web,Lonestar_youtube,Lou Rawls_web,Lou Rawls_youtube,Loverboy_web,Loverboy_youtube,Luke Bryan_web,Luke Bryan_youtube,Luke Combs_web,Luke Combs_youtube,Luther Vandross_web,Luther Vandross_youtube,M.C. Hammer_web,M.C. Hammer_youtube,Mac Davis_web,Mac Davis_youtube,Madonna_web,Madonna_youtube,Mariah Carey_web,Mariah Carey_youtube,Maroon 5_web,Maroon 5_youtube,Martha & The Vandellas_web,Martha & The Vandellas_youtube,Martina McBride_web,Martina McBride_youtube,Marty Robbins_youtube,Marvin Gaye_web,Marvin Gaye_youtube,Mary J. Blige_web,Mary J. Blige_youtube,Mary Wells_web,Mary Wells_youtube,Meghan Trainor_web,Meghan Trainor_youtube,Melissa Etheridge_web,Melissa Etheridge_youtube,Melissa Manchester_web,Melissa Manchester_youtube,Metallica_web,Metallica_youtube,Michael Bolton_web,Michael Bolton_youtube,Michael Jackson_web,Michael Jackson_youtube,Miley Cyrus_web,Miley Cyrus_youtube,Miranda Lambert_web,Miranda Lambert_youtube,Monica_web,Monica_youtube,Montgomery Gentry_web,Montgomery Gentry_youtube,Morgan Wallen_web,Morgan Wallen_youtube,Motley Crue_web,Motley Crue_youtube,Nat King Cole_web,Nat King Cole_youtube,Natalie Cole_web,Natalie Cole_youtube,Ne-Yo_web,Ne-Yo_youtube,Neil Diamond_web,Neil Diamond_youtube,Neil Sedaka_web,Neil Sedaka_youtube,Nelly_web,Nelly_youtube,New Edition_web,New Edition_youtube,New Kids On The Block_web,New Kids On The Block_youtube,Nickelback_web,Nickelback_youtube,Nicki Minaj_web,Nicki Minaj_youtube,Ohio Players_web,Ohio Players_youtube,Old Dominion_web,Old Dominion_youtube,Olivia Newton-John_web,Olivia Newton-John_youtube,Olivia Rodrigo_web,Olivia Rodrigo_youtube,One Direction_web,One Direction_youtube,OneRepublic_web,OneRepublic_youtube,Otis Redding_web,Otis Redding_youtube,OutKast_web,OutKast_youtube,P!nk_web,P!nk_youtube,Panic! At The Disco_web,Panic! At The Disco_youtube,Paramore_web,Paramore_youtube,Pat Benatar_web,Pat Benatar_youtube,Pat Boone_web,Pat Boone_youtube,Patti Page_web,Patti Page_youtube,Paul Anka_web,Paul Anka_youtube,Paul Davis_web,Paul Davis_youtube,Paul McCartney_web,Paul McCartney_youtube,Paul Simon_web,Paul Simon_youtube,Paula Abdul_web,Paula Abdul_youtube,Peaches & Herb_web,Peaches & Herb_youtube,Pearl Jam_web,Pearl Jam_youtube,Perry Como_web,Perry Como_youtube,"Peter, Paul & Mary_web","Peter, Paul & Mary_youtube",Petula Clark_web,Petula Clark_youtube,Phil Collins_web,Phil Collins_youtube,Phil Vassar_web,Phil Vassar_youtube,Poison_web,Poison_youtube,Post Malone_web,Post Malone_youtube,Pretenders_web,Pretenders_youtube,Prince_web,Prince_youtube,Queen_web,Queen_youtube,R. Kelly_web,R. Kelly_youtube,R.E.M._web,R.E.M._youtube,REO Speedwagon_web,REO Speedwagon_youtube,Rascal Flatts_web,Rascal Flatts_youtube,Ray Charles_web,Ray Charles_youtube,Ray Stevens_web,Ray Stevens_youtube,Red Hot Chili Peppers_web,Red Hot Chili Peppers_youtube,Richard Marx_web,Richard Marx_youtube,Rick Nelson_web,Rick Nelson_youtube,Rick Springfield_web,Rick Springfield_youtube,Ricky Nelson_web,Ricky Nelson_youtube,Rihanna_web,Rihanna_youtube,Rob Thomas_web,Rob Thomas_youtube,Robert Palmer_web,Robert Palmer_youtube,Rod Stewart_web,Rod Stewart_youtube,Rodney Atkins_web,Rodney Atkins_youtube,Ronnie Dove_web,Ronnie Dove_youtube,Ronnie Milsap_web,Ronnie Milsap_youtube,Roxette_web,Roxette_youtube,Roy Orbison_web,Roy Orbison_youtube,SWV_web,SWV_youtube,Sade_web,Sade_youtube,Salt-N-Pepa_web,Salt-N-Pepa_youtube,Sam Cooke_web,Sam Cooke_youtube,Sam Hunt_web,Sam Hunt_youtube,Sam Smith_web,Sam Smith_youtube,Santana_web,Santana_youtube,Sara Evans_web,Sara Evans_youtube,Sarah McLachlan_web,Sarah McLachlan_youtube,Savage Garden_web,Savage Garden_youtube,Seal_web,Seal_youtube,Sean Paul_web,Sean Paul_youtube,Selena Gomez_web,Selena Gomez_youtube,Shania Twain_web,Shania Twain_youtube,Shawn Mendes_web,Shawn Mendes_youtube,Sheena Easton_web,Sheena Easton_youtube,Sheryl Crow_web,Sheryl Crow_youtube,Simon & Garfunkel_web,Simon & Garfunkel_youtube,Sly & The Family Stone_web,Sly & The Family Stone_youtube,Smokey Robinson & The Miracles_web,Smokey Robinson & The Miracles_youtube,Smokey Robinson_web,Smokey Robinson_youtube,Solomon Burke_web,Solomon Burke_youtube,Sonny & Cher_web,Sonny & Cher_youtube,Spice Girls_web,Spice Girls_youtube,Staind_web,Staind_youtube,Starship_web,Starship_youtube,Steely Dan_web,Steely Dan_youtube,Steve Winwood_web,Steve Winwood_youtube,Stevie B_web,Stevie B_youtube,Stevie Nicks_web,Stevie Nicks_youtube,Stevie Wonder_web,Stevie Wonder_youtube,Sting_web,Sting_youtube,Styx_web,Styx_youtube,Sugarland_web,Sugarland_youtube,Survivor_web,Survivor_youtube,T.I._web,T.I._youtube,TLC_web,TLC_youtube,Tavares_web,Taylor Dayne_web,Taylor Dayne_youtube,Taylor Swift_web,Taylor Swift_youtube,Tevin Campbell_web,Tevin Campbell_youtube,"The 4 Seasons Featuring the ""Sound of Frankie Valli""_youtube",The 4 Seasons_web,The 4 Seasons_youtube,The 5th Dimension_web,The 5th Dimension_youtube,The Alan Parsons Project_web,The Alan Parsons Project_youtube,The All-American Rejects_web,The All-American Rejects_youtube,The Band Perry_web,The Band Perry_youtube,The Bangles_web,The Bangles_youtube,The Beach Boys_web,The Beach Boys_youtube,The Beatles_web,The Beatles_youtube,The Black Eyed Peas_web,The Black Eyed Peas_youtube,The Cars_web,The Cars_youtube,The Chi-lites_web,The Chi-lites_youtube,The Cover Girls_web,The Cover Girls_youtube,The Dave Clark Five_web,The Dave Clark Five_youtube,The Dells_web,The Dells_youtube,The Doobie Brothers_web,The Doobie Brothers_youtube,The Doors_web,The Doors_youtube,The Drifters_web,The Drifters_youtube,The Everly Brothers_web,The Everly Brothers_youtube,The Fray_web,The Fray_youtube,The Grass Roots_web,The Grass Roots_youtube,The Guess Who_web,The Guess Who_youtube,The Hollies_web,The Hollies_youtube,The Impressions_web,The Impressions_youtube,The Isley Brothers_web,The Isley Brothers_youtube,The J. Geils Band_web,The J. Geils Band_youtube,The Jacksons_web,The Jacksons_youtube,The Jets_web,The Jets_youtube,The Kingston Trio_web,The Kingston Trio_youtube,The Kinks_web,The Kinks_youtube,The Lettermen_web,The Lettermen_youtube,The Marvelettes_web,The Marvelettes_youtube,The Miracles_web,The Miracles_youtube,The Monkees_web,The Monkees_youtube,The Moody Blues_web,The Moody Blues_youtube,The O'Jays_web,The O'Jays_youtube,The Platters_web,The Platters_youtube,The Pointer Sisters_web,The Pointer Sisters_youtube,The Police_web,The Police_youtube,The Righteous Brothers_web,The Righteous Brothers_youtube,The Rolling Stones_web,The Rolling Stones_youtube,The Shirelles_web,The Shirelles_youtube,The Spinners_web,The Spinners_youtube,The Steve Miller Band_web,The Steve Miller Band_youtube,The Stylistics_web,The Stylistics_youtube,The Supremes_web,The Supremes_youtube,The Temptations_web,The Temptations_youtube,The Weeknd_web,The Weeknd_youtube,The Who_web,The Who_youtube,Third Eye Blind_web,Third Eye Blind_youtube,Thomas Rhett_web,Thomas Rhett_youtube,Thompson Twins_web,Thompson Twins_youtube,Three Dog Night_web,Three Dog Night_youtube,Tim McGraw_web,Tim McGraw_youtube,Tina Turner_web,Tina Turner_youtube,Toby Keith_web,Toby Keith_youtube,Tom Jones_web,Tom Jones_youtube,Tom Petty And The Heartbreakers_web,Tom Petty And The Heartbreakers_youtube,Tommy James And The Shondells_web,Tommy James And The Shondells_youtube,Tommy Roe_web,Tommy Roe_youtube,Toni Braxton_web,Toni Braxton_youtube,Tony Bennett_web,Tony Bennett_youtube,Tony Toni Tone_web,Tony Toni Tone_youtube,Toto_web,Toto_youtube,Trace Adkins_web,Trace Adkins_youtube,Train_web,Train_youtube,Travis Scott_web,Travis Scott_youtube,Trey Songz_web,Trey Songz_youtube,U2_web,U2_youtube,UB40_web,UB40_youtube,Usher_web,Usher_youtube,Van Halen_web,Van Halen_youtube,Vanessa Williams_web,Vanessa Williams_youtube,War_web,War_youtube,Whitney Houston_web,Whitney Houston_youtube,Wilson Pickett_web,Wilson Pickett_youtube,Wings_web,Wings_youtube,XXXTENTACION_web,XXXTENTACION_youtube,YoungBoy Never Broke Again_web,YoungBoy Never Broke Again_youtube,ZZ Top_web,ZZ Top_youtube,Zac Brown Band_web,Zac Brown Band_youtube,matchbox twenty_web,matchbox twenty_youtube,twenty one pilots_web,twenty one pilots_youtube
2004-01-01,0,97,0,95,0,20,0,37,0,28,0,100,0,1,0,67,0,0,0,51,0,49,0,0,0,100,0,35,0,19,0,16,0,47,0,6,0,4,0,14,0,33,0,1,0,0,0,46,0,79,0,19,0,47,0,0,0,76,0,18,0,55,0,0,0,17,0,68,0,20,0,0,0,97,0,17,0,0,0,11,0,42,0,85,0,19,0,2,0,68,0,51,0,0,0,32,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,100,0,44,0,27,0,42,0,26,0,0,0,0,0,0,0,81,0,0,0,48,0,26,0,0,0,96,0,0,0,47,0,14,0,47,0,0,0,15,0,36,0,88,0,80,0,18,0,94,0,0,0,0,0,56,0,39,0,16,0,6,0,50,0,30,0,0,0,33,0,0,0,54,0,0,0,61,0,28,0,41,0,65,0,5,0,67,0,79,0,52,0,26,0,0,0,36,0,4,0,0,0,0,0,0,0,4,0,48,0,6,0,45,0,0,0,0,0,27,0,0,0,16,0,25,0,38,0,8,0,26,0,12,0,32,0,1,0,5,0,84,0,4,0,78,0,0,0,49,0,0,0,35,0,32,0,0,0,0,0,0,0,2,0,0,0,77,0,0,0,35,0,0,66,0,18,0,35,0,0,0,22,0,0,0,0,0,48,0,16,0,37,0,0,0,43,0,16,0,6,0,3,0,1,0,16,0,0,0,0,0,31,0,37,0,35,0,32,0,25,0,3,0,9,0,29,0,0,0,0,0,4,0,86,0,65,0,43,0,1,0,43,0,92,0,0,0,0,0,3,0,0,0,58,0,52,0,19,0,0,0,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,41,0,36,0,8,0,60,0,0,0,0,0,19,0,61,0,0,0,3,0,0,0,0,0,64,0,0,0,0,0,0,0,69,0,0,0,0,0,100,0,0,0,54,0,16,0,0,0,58,0,0,0,0,0,50,0,61,0,62,0,38,0,66,0,0,0,17,0,26,0,87,0,0,0,52,0,0,0,39,0,46,0,0,0,41,0,0,0,0,0,0,0,21,0,0,0,100,0,51,0,59,0,10,0,0,0,0,0,30,0,22,0,35,0,0,0,28,0,41,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,71,0,0,0,9,0,0,0,30,0,14,0,0,0,1,0,7,0,39,0,12,0,0,0,72,0,19,0,73,0,7,0,31,0,0,0,0,0,12,0,0,0,7,0,23,0,8,0,68,0,0,0,54,0,0,25,0,40,0,39,0,0,0,61,0,0,0,54,0,16,0,6,0,0,0,0,0,57,0,5,0,0,0,7,0,44,0,1,0,0,0,20,0,42,0,33,0,2,0,12,0,52,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,24,0,78,0,0,0,0,0,0,0,34,0,0,0,0,0,16,0,0,0,20,0,86,0,26,0,0,0,56,0,49,0,0,0,0,0,58,0,13,0,100,0,0,0,75,0,2,0,29,0,42,0,79,0,40,0,15,0,2,0,20,0,35,0,29,0,0,0,20,0,20,0,0,0,8,0,0,0,64,0,17,0,0,0,28,0,14,0,31,0,21,0,14,0,0,0,15,0,0,0,2,0,37,0,6,0,81,0,100,0,76,0,60,0,0,0,77,0,0,0,28,0,70,0,49,0,0,0,0,0,16,0,0,0,0,0,28,0,63,0,4,0,40,0,48,0,46,0,21,0,55,0,76,0,64,0,2,0,16,0,11,0,20,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,43,0,0,0,60,0,42,0,42,0,35,0,45,0,0,0,0,0,0,0,0,0,70,0,74,0,73,0,0,0,0,0,0,0,81,0,51,0,0,0,18,0,0,0,7,0,33,0,0,0,96,0,0,0,0,0,36,0,19,0,67,0,0,0,72,0,0,0,10,0,90,0,49,0,78,0,68,0,63,0,0,0,38,0,89,0,0,0,44,0,98,0,0,0,90,0,54,0,39,0,20,0,100,0,53,0,0,0,0,0,0,0,15,0,8,0,0,0,14,0,30,0,96,0,0,0,0,0,24,0,53,0,17,0,7,0,12,0,71,0,1,0,5,0,51,0,0,0,0,0,14,0,0,0,100,0,0,0
