artist_a,artist_b
549575,817471
1102644,1113622
35324,68469
35324,873887
35324,1240405
58438,62438
1367206,2789361
843338,898706
163726,1088096
2860,2023026
58438,760795
549575,1403612
20544,157342
20544,294212
20544,24018
233976,268788
58438,372517
1277206,1444315
58438,438138
131047,311241
58438,60875
233976,1561635
233976,672931
233976,1197729
163726,412724
163726,459158
802582,1410618
20544,137868
863096,923140
2007,1077539
883133,1540959
549575,626805
163726,1285187
104090,892858
43008,1130251
163726,465262
58438,260987
32506,186580
32506,52924
823,65371
58438,1210041
58438,1962041
246995,311446
805610,906610
1352,245006
504859,757263
921434,1254571
921434,1206366
838288,921434
838288,1254571
838288,1206366
10356,351268
10262,50128
10262,672447
24018,838288
1130852,1381561
36125,708066
49461,217006
805610,1875956
112577,1996114
549575,819482
163726,294212
163726,757263
801962,1027689
1208,131217
1208,406187
1208,170042
58438,629243
549575,1701159
110033,147997
20544,124506
843338,894303
924464,1463524
110033,195176
163726,1135089
163726,925890
163726,269029
163726,253598
443,14342
20544,240486
981199,1099578
998962,1053251
443,397683
2090,592683
10262,58518
32506,700599
20544,144783
20544,499815
20544,826605
20544,685363
877181,919404
233976,819840
233976,261029
233976,293426
233976,696841
10356,11998
443,10566
443,1530807
443,1459359
443,1291828
443,243198
163726,1146295
998962,1014858
843338,963869
549575,695122
390485,673784
390485,1400189
390485,1121862
390485,2652815
43649,50494
43649,349966
24018,762201
163726,813145
233976,1561631
43008,1068147
43008,856920
24018,422058
233976,528450
10474,372406
10474,2163552
801962,922064
863096,1159443
863096,1129204
20544,304981
10262,24018
1206587,1305121
24018,54861
530018,837267
530018,762201
489045,554751
163726,552111
488615,587269
488615,1102122
488615,1669312
488615,1669309
843338,923140
233976,1124248
233976,1124249
233976,830139
233976,1124147
233976,702824
233976,1124146
233976,1124247
488615,664916
838288,843338
135364,421352
233976,293425
233976,603684
549575,623730
390485,743631
390485,462356
390485,407162
10262,32989
1486832,1542105
1486832,1489816
1486832,1489815
1486832,1489814
794431,1296121
1130852,1238150
163726,293944
843338,2171385
863096,1101421
815831,1176714
20544,269029
805610,829692
921434,921438
627661,1172940
163726,353667
838288,838293
838288,954152
1051,702628
131047,282581
390485,892792
20544,163726
163726,304981
23629,53429
329707,853091
843338,2228243
549575,766132
163726,1458861
131047,175996
20544,126315
549575,564548
443,46024
443,763897
443,1129368
9296,47804
9296,225912
42692,1335623
801962,827614
802582,1250002
623782,1229665
623782,1528681
10356,2037974
10356,1529828
181727,1403447
58438,640568
200027,440846
9373,1024929
549575,1096837
10356,11062
443,12441
443,830847
443,826464
443,31757
443,256215
443,340582
932456,932457
932456,932458
932456,932459
233976,258235
233976,763515
136091,768034
112760,222736
2821,30675
246995,460492
246995,465419
10262,140682
2007,98875
2090,745163
10356,37250
530018,757263
530018,824188
530018,771898
873358,999226
136091,511606
143371,227212
716697,773065
627661,1088095
549575,839906
163726,742356
246995,467961
163726,825789
932456,1024633
1064354,1143202
136091,333919
549575,821945
58438,135599
30570,106483
623782,3079491
877181,1275028
549575,624088
443,514
43008,322885
44815,436802
627661,915882
10262,444574
451876,599945
163726,678758
163726,300423
163726,480862
233976,1257763
9296,2996730
843338,1195773
549575,626019
32506,115340
443,823336
131047,589582
454287,742356
21165,1291753
21165,59077
21165,180533
21165,973278
21165,32636
21165,436585
21165,436586
21165,195595
21165,104170
21165,182583
489045,508267
238683,353310
163726,812992
58438,180667
233976,382866
843338,1031399
843338,942825
549575,704701
20544,167512
58438,61022
10262,301208
684067,840050
794431,1355307
794431,1964922
794431,1964924
863096,1152310
316477,399541
801962,1009143
1486832,2235309
1447081,2858564
1447081,2858566
932456,1610334
794431,904525
43008,218589
58438,116687
549575,763874
143371,528363
20544,624860
20544,44318
20544,843338
1486832,1492424
10262,14342
21165,1448690
21165,35345
21165,554579
21165,156921
223168,339335
390485,2652795
43008,2788137
163726,400591
20544,55795
20544,178910
883133,1000339
20544,188156
805610,1142525
843338,998368
163726,461247
520952,708665
131047,342338
131047,2647592
163726,541578
112760,1218564
20544,1339757
20544,378883
20544,1339758
20544,1047129
238683,1198183
238683,1276613
163726,753827
489045,869001
143371,770826
443,9860
443,1204919
443,10081
443,922937
838288,1241266
863096,1171946
863096,1539244
20544,160071
838288,1034952
246995,817007
549575,1112124
20544,879638
163726,869193
24018,600808
137047,745264
1486832,1538180
1486832,1489813
30205,1956591
549575,654987
1130852,1205352
1130852,1919461
10356,22492
10356,123166
20544,762201
24018,145263
58438,281233
1486832,1569476
44815,498585
805610,952502
246995,1109693
163726,1767737
163726,795464
20544,403831
135364,352504
390485,1077582
843338,937006
843338,1297217
843338,898962
2046,36961
2046,21668
549575,824739
549575,787254
627654,1101964
10262,116729
10262,48426
10262,22919
10262,77944
10262,511012
10262,626656
58438,423590
