artist_a,artist_b
15667,187332
15667,41651
15667,670515
123,728327
69500,151884
976,42450
39987,96694
123,10689
24110,2710893
24110,2710895
73294,326683
14284,372484
14284,372482
33453,91015
387,33453
387,91015
387,3533
3648,1487461
33453,166884
33453,194895
33453,1962183
33453,86884
101,90486
387,372708
42565,558164
101,4230
33453,172597
31076,70335
33453,877996
33453,910278
31076,33453
31076,877996
31076,910278
3273,103769
12299,33725
12299,540535
12299,242340
1745,8852
10792,340977
10792,73997
12299,24516
12299,31454
12299,485740
1745,303719
12299,586638
12299,238197
12299,73502
12299,193999
42495,77933
42495,444629
12299,20157
12299,421260
12299,259960
1344,117928
12299,80430
10792,232042
12299,38542
12299,444629
12299,97546
16283,37902
584368,1554445
232042,340977
69559,1792011
