artist_a,artist_b
2510,179605
24018,35575
1607,34317
1607,15689
238669,2278489
115052,361442
813,1082775
487,5196
163726,1090530
495,167512
124098,305966
493,84601
493,1583
42,1114
42,2869443
1607,8667
261307,336947
20544,137868
20544,160071
813,1803
1607,30600
813,1240195
976,206426
36312,339853
36312,339854
495,49461
17,615781
21356,212932
20544,307190
549575,626805
11668,294212
11668,454686
501,166274
2510,423120
2510,799616
493,141284
493,207671
1794,814123
493,1679
1460,3739
188156,243949
49461,113102
49461,518214
353670,1561884
64840,167512
64840,352167
20544,405358
493,429117
493,309399
493,325838
9386,12683
14869,423183
11668,271312
11668,907362
20544,38611
493,163759
58632,109905
938,16458
1119,1607
1119,34317
1119,15689
387,3641
387,6083
50128,127482
84203,1069825
35629,318064
387,5737
299,97619
146,3031
938,3752
938,50561
1583,84601
118716,555055
141,218884
115320,213521
118716,127482
118716,805795
101,976
101,206426
104711,474366
514,22656
4761,24281
38025,102605
38025,159282
65422,207671
176938,302462
1119,1818
1119,173767
1119,142192
1119,43566
1119,23478
3648,24499
3648,33964
3648,5450
469,456908
2637,59672
87203,215256
1583,7028
146,49625
35629,972832
55795,594177
57186,240486
525,612286
525,24021
181386,616279
12299,499667
12299,31839
12299,32736
12299,271572
12299,333923
11047,176160
12299,303190
12299,408358
12299,32228
12299,254613
12299,358091
12299,249553
12299,702481
12299,521891
12299,259960
12299,260260
11669,318639
12299,413692
12299,283713
12299,339312
12299,87168
12299,637490
12299,524683
11999,143371
11999,117711
42495,122653
42495,130808
42495,125970
12299,37544
12299,545895
12299,52996
12299,56312
12299,421260
2070,847848
2417,41044
964,74236
33953,88924
33953,124976
33953,98327
33953,2215392
33953,45799
33953,48489
33953,1186613
33953,934259
33953,264106
803,12079
11669,269029
11669,448310
824,125340
12299,46947
12299,358287
181386,283117
42495,353562
42495,592536
42495,50817
42495,87168
1344,3745
42495,400212
42495,246126
11568,601927
42495,588538
11669,51332
11669,375354
57186,246274
57186,273937
12299,444824
12299,238352
12299,132084
12299,317753
12299,251289
12299,279429
12299,279428
2388,9871
12299,45037
12299,238351
12299,236739
12299,891934
12299,524684
12299,248512
11999,306355
57186,215254
12299,393500
12299,691604
12299,805435
2417,215952
57186,417540
57186,293200
42495,51895
42495,354261
42495,254473
42495,249500
768,831634
12299,23395
12299,504283
12299,239764
12299,639023
12299,130808
12299,369194
12299,163969
2388,450667
12299,254327
9113,269536
12299,20157
12299,694087
12299,360800
42495,647389
12387,408864
12299,55217
12299,389988
108365,360472
108365,119243
22656,160071
22656,341244
77291,101070
207671,244357
14310,178910
14310,311401
12299,133070
12299,367017
12299,1022509
12299,572186
12299,635567
172,836156
191,56349
12299,632903
12299,350835
11669,11999
141284,207671
12299,382213
12299,437554
70001,798455
70001,495611
70001,88049
70001,495623
70001,367017
70001,1047402
70001,382254
70001,1843459
70001,710227
70001,1081055
70001,735731
12299,242276
12299,15177
42495,45916
42495,349133
181386,413647
42495,321990
2388,938109
2388,197404
12299,1996420
12299,271581
12299,238340
12299,262096
12299,442578
309399,429117
309399,325838
42495,336668
12299,104779
42495,491080
42495,402875
57186,141284
408673,445467
42495,51506
42495,119192
42495,413497
42495,49628
39229,262731
111,921
108365,167407
177,203152
24021,612286
147714,422058
147714,273194
179,2315307
179,2315308
179,2315309
214,195927
213,283045
213,126271
32929,49308
1332,422058
199,983
177,128885
177,7028
177,84601
197,11999
217006,246956
44318,273937
983,186354
102605,345858
20620,93772
177,497
177,53988
177,138292
983,404966
177,163726
102605,159282
44318,55795
197,510
177,369480
44318,269029
44318,304992
44318,424151
827,2208694
24021,207671
24021,244357
109543,232346
23898,161616
177,187983
177,534
178910,187983
249403,390772
1332,1860
1616,34697
304992,424151
52134,137803
84601,187983
