artist_a,artist_b
33955,64220
33955,277970
311,24185
311,12387
311,938
2717,2807
813,1240195
1607,12264
813,47637
976,14410
813,15127
23552,267883
9800,39169
56981,111869
910,67844
23552,542719
42,77365
42,173524
1677,41173
497,132274
9385,31442
156,1638
39169,115353
125,77427
156,983
156,1845
123,11078
813,22006
813,10095
311,21368
35324,60471
35324,62451
35324,313946
2798,312762
11584,35021
1571,324091
32814,47693
32814,289878
32814,865864
938,24185
938,12387
33318,1134585
2970,11072
101,49283
3648,5285
1119,1607
20770,1994266
2852,58147
2763,3811
33453,122043
387,33453
387,122043
9994,34778
146,15694
23980,117960
23980,46818
23980,145074
23980,70415
2763,37942
14462,20346
1119,23478
3139,52183
98175,362316
23980,64830
23980,246031
23980,47642
23980,51394
23980,504157
46,46949
2773,24011
101,16411
101,68367
111,10477
12299,45037
12299,125552
12299,346572
172,11999
12299,259963
12299,393500
12299,369262
12299,473373
12299,418972
12299,30247
12299,81420
12387,24185
12299,2076939
12299,283713
12299,21361
12299,56312
12299,459467
12299,238197
12299,20157
12299,192850
12299,396487
12299,303190
42495,171234
42495,420271
42495,284074
42495,458837
42495,391685
42495,602355
42495,254473
12299,47856
12299,48152
12299,333697
12299,247118
12299,437611
42495,488052
42495,87808
12299,22462
12299,122653
964,74236
12299,303191
12299,238351
12299,238352
172,33486
172,32265
12299,182537
12299,321990
12299,354495
12299,87168
12299,472833
12299,524683
20480,113754
12299,231968
12299,431499
1645,2821
12299,1045949
12299,236205
12299,238340
12299,71102
12299,271581
12299,404710
12299,58176
2122,148410
2122,1148733
42495,238351
42495,404259
42495,130808
3273,39987
190,964
64822,1031882
64822,1031883
42495,46947
42495,336668
42495,333923
42495,328116
12299,619568
12299,39235
12299,80430
12299,420275
12299,151271
12299,149154
12299,34491
12299,431358
12299,307469
12299,114474
2122,172502
2122,340195
2122,601795
2122,545516
2122,596748
340195,601795
340195,545516
340195,596748
12299,133070
12299,630033
12299,369194
42495,1128964
42495,340780
12299,321981
12299,389988
42495,588538
12299,421260
12299,42495
12299,351068
42495,351068
2810,240413
42495,236205
12299,336684
42495,73502
42495,358570
11999,35485
12299,558234
12299,239681
12299,452719
12299,867885
12299,358091
12299,333923
1773,23960
1773,108609
42495,588539
519,813
519,10095
42495,481216
42495,56312
42495,534503
12299,538914
15290,139092
12299,34106
12299,800510
42495,81420
42495,800510
647,66556
47367,463911
47367,170788
47367,1718259
249403,1737651
213,831540
825,1757
2118,113366
12640,44559
2210,35901
38093,57834
1433,57834
1433,38093
96,31829
827,34128
827,11046
249403,751048
1699,35741
9160,9386
983,8641
983,1845
24191,31747
1325,75017
924,41073
6083,240477
6083,581559
